loca_2,representative_point_lat,representative_point_lng
PRIESTDALE,-27.60722895,153.1668815366593
PRINCE HENRY HEIGHTS,-27.55322473,151.994368759307
PRINCE OF WALES,-10.717505769999999,142.2028781726874
PROMISEDLAND,-25.090590454999997,152.15282148896125
PROSERPINE,-20.41043539,148.5672173198542
PROSPECT,-24.52490495,150.40946979376474
PROSTON,-26.180892800000002,151.58771745483295
PULLENVALE,-27.51849527,152.89212249785186
PUNCHS CREEK,-27.976774589999998,151.4014301806705
PUNSAND,-10.722330724999999,142.41841589052353
PURGA,-27.698464325,152.71664373733626
PURRAWUNDA,-27.517716935,151.61519763211157
QUEENTON,-20.07454864,146.27804988809152
QUILPIE,-26.784620615,144.17314001529135
QUINALOW,-27.139743135,151.6106070684078
QUNABA,-24.82418931,152.42800181973075
BERGEN,-27.258057915,151.89989984695768
RACECOURSE,-21.168618125000002,149.13262320238917
RACEVIEW,-27.63797735,152.77314341527898
RADFORD,-27.8503017,152.63003573759096
RAGLAN,-23.814113605000003,150.74948789976733
RAILWAY ESTATE,-19.276783430000002,146.81926949373067
RAINBOW BEACH,-25.905667555,153.07438546755185
RAMSAY,-27.721928435000002,151.98842407800632
RANGEMORE,-19.99227851,147.39187443443427
RANGEMORE,-26.988359555000002,151.68119251326192
RANGES BRIDGE,-27.14692577,151.07493967284265
BERRINBA,-27.660697425000002,153.07836718567222
RANGEVILLE,-27.58493831,151.9878170874789
RANGEWOOD,-19.30008275,146.62732390517394
RANSOME,-27.487232165,153.1767031885068
RASMUSSEN,-19.352308219999998,146.72304642031034
RATHDOWNEY,-28.191152289999998,152.80131743754413
RAVENSBOURNE,-27.332909655,152.1587186601473
RAVENSHOE,-17.620327335,145.49412431172232
RAVENSWOOD,-20.218235125,146.90910523935182
RAVENSWORTH,-17.305273845000002,143.71471324905298
RAWBELLE,-24.982636125,150.73649703167843
BERSERKER,-23.364858560000002,150.5279579860482
RED HILL,-27.452247775,153.0009070647365
RED HILL,-26.637906270000002,150.64777551787358
RED RIVER,-17.446867195000003,143.30668334784647
REDBANK,-27.60321252,152.86951291008648
REDBANK CREEK,-27.29471487,152.27578476721152
REDBANK PLAINS,-27.65271766,152.8518863403341
REDCLIFFE,-27.2264842,153.10616018181665
REDFORD,-25.946122785,147.37479342181052
REDGATE,-26.280937495,152.04003539481886
BETHANIA,-27.6880514,153.15948033057748
REDHILL FARMS,-25.027038179999998,151.9587800233679
REDLAND BAY,-27.65145356,153.28773358584925
REDLYNCH,-16.921891825,145.69808800502386
REDRIDGE,-25.165915425,152.36596303058332
REDWOOD,-27.56726437,151.98928550402889
REEDY CREEK,-28.11148053,153.3959233265885
REESVILLE,-26.759914095,152.8008537959141
REGENCY DOWNS,-27.527770565,152.43664271821012
REGENTS PARK,-27.67669162,153.04152204349816
REID RIVER,-19.743901254999997,146.79471855006364
BIARRA,-27.195955820000002,152.3334294122045
REIDS CREEK,-25.525430695,151.55057967634764
RETRO,-22.849763585,147.91497652242796
REWAN,-24.965505095,148.48932941605062
RHYDDING,-24.754987675000002,149.5138246251188
RICHLANDS,-27.588480905,152.95272101286713
RICHMOND,-20.716948809999998,143.2501042725489
RICHMOND,-21.089880505,149.13717981854077
RICHMOND HILL,-20.06350388,146.26907094574864
RIDGELANDS,-23.276712510000003,150.2577377606542
RIDGEWOOD,-26.463348805,152.83447142422062
BIBOOHRA,-16.851713265,145.43721159900943
RIFLE RANGE,-27.457280339999997,152.53176520143572
RINGTAIL CREEK,-26.3341587,152.94519081996256
RINGWOOD,-27.525080705,152.22900093808428
RIORDANVALE,-20.285578205,148.6449077929799
RIPLEY,-27.67203518,152.7793328768208
RITA ISLAND,-19.63864989,147.5302055469443
RIVER HEADS,-25.409496304999998,152.9146671815247
RIVER RANCH,-23.97535293,151.16085929021168
RIVERHILLS,-27.562077365,152.908798454244
RIVERLEIGH,-25.586873464999996,151.22605837872277
ALBION,-21.327856304999997,142.64776509203284
BIDDADDABA,-27.995547225,153.11061073692719
RIVERSLEIGH,-26.849623155,146.53394310488733
RIVERTON,-29.061534780000002,151.47053222575542
RIVERVIEW,-27.592720765000003,152.84742062917417
ROADVALE,-27.92058544,152.7041738092114
ROBERTSON,-27.565113404999998,153.05724032212595
ROBINA,-28.07056387,153.39163975827853
ROCHE CREEK,-26.060193155,150.14273999974404
ROCHEDALE,-27.57016878,153.12689019567927
ROCHEDALE SOUTH,-27.59890827,153.12981606733936
ROCKHAMPTON CITY,-23.379181455,150.51025397358654
BIDDESTON,-27.558211964999998,151.7347406754533
ROCKINGHAM,-18.046777464999998,145.99795552501996
ROCKLEA,-27.550958785,153.00731186227148
ROCKMOUNT,-27.676620615,152.02413569109768
ROCKSBERG,-27.114129825,152.8505049658787
ROCKSIDE,-27.702343835,152.27595660946054
ROCKVILLE,-27.536427250000003,151.9385940059812
ROCKY CREEK,-28.009441889999998,151.34057138401545
ROCKY POINT,-16.38884346,145.41969194731172
ROCKY POINT,-12.617316095,141.88573382778185
ROCKYVIEW,-23.253370135,150.52088458022604
BIDWILL,-25.602317825,152.71967151136687
RODDS BAY,-24.090144395,151.60258170180794
RODGERS CREEK,-28.22544118,151.83219465413615
ROLLESTON,-24.469156509999998,148.63450337950752
ROLLINGSTONE,-19.043752859999998,146.38459871142197
ROMA,-26.5636372,148.8024738523912
ROOKWOOD,-17.01739584,144.2759797517261
ROPELEY,-27.657066174999997,152.26574351201498
ROSALIE PLAINS,-27.222163245,151.7157126418046
ROSEDALE,-24.651108375,151.92034994814412
ROSEHILL,-28.18350814,151.99389933911908
BIGGENDEN,-25.561619595,151.97907171559393
ROSELLA,-21.239608775,149.1457420892391
ROSEMOUNT,-26.63146138,153.003928767314
ROSENEATH,-19.355321045,146.82176774766575
ROSENTHAL HEIGHTS,-28.25437137,151.97992748421555
ROSEVALE,-27.85974469,152.49777218240092
ROSEWOOD,-27.640138649999997,152.59576231370704
ROSS CREEK,-26.09661903,152.74625780477248
ROSS RIVER,-19.478610125,146.78758949341727
ROSSLEA,-19.29673632,146.80176962523225
ROSSLYN,-23.170907005,150.80273474092513
BIGGERA WATERS,-27.930320365,153.39202872159473
ROSSMOYA,-23.049351729999998,150.4959380309457
ROSSVALE,-27.62419211,151.582216671677
ROSSVILLE,-15.79645255,145.2370537571873
ROTHWELL,-27.211986215,153.05307747583225
ROUND HILL,-24.300323265,151.8616978203865
ROUNDSTONE,-24.763904529999998,149.74729291330402
ROWES BAY,-19.241056985,146.78351858973394
ROYSTON,-26.923560025,152.6550474783557
RUBYANNA,-24.8259642,152.3903145436616
RULES BEACH,-24.49293826,152.02926019153853
BILINGA,-28.160671685,153.50452883997627
RUNAWAY BAY,-27.9125759,153.40100483382554
RUNCORN,-27.598000445,153.07944485868148
RUNGOO,-18.485786855,146.1737736895917
RUNNING CREEK,-28.271721274999997,152.90162221046063
RUNNYMEDE,-26.558428585,152.08552052191823
RURAL VIEW,-21.062355425,149.15829353410737
RUSH CREEK,-27.20427109,152.8629541675499
RUSSELL ISLAND,-27.673548304999997,153.3806798721958
RYAN,-20.70186872,139.49984042093678
RYEFORD,-27.933183550000003,151.81523493543574
BILLA BILLA,-28.15093123,150.30236947687268
RYWUNG,-26.71897903,150.48398175843968
SABINE,-27.35328713,151.71145657399722
SADLIERS CROSSING,-27.614073805,152.7453071856659
SAIBAI ISLAND,-9.39672714,142.68127693480557
SALISBURY,-27.54856518,153.03005168498674
SALTERN CREEK,-23.353986335000002,145.0554184778746
SAMFORD VALLEY,-27.370473660000002,152.85587914924918
SAMFORD VILLAGE,-27.373550145000003,152.88470544587767
SAMSONVALE,-27.26206902,152.86113327189014
SANDGATE,-27.318246915000003,153.06339283569048
BILOELA,-24.391096915,150.51818957701954
SANDIFORD,-21.24299825,149.10393605218974
SANDRINGHAM,-23.222926039999997,150.55118973061286
SANDSTONE POINT,-27.07688881,153.13435934339788
SANDY CAMP,-27.976110695000003,151.8138155540945
SANDY CREEK,-26.858537445,152.64045596093266
SANDY POCKET,-17.659396425,146.04126982177752
SANDY RIDGES,-26.51522875,152.03814190314424
SARABAH,-28.118758145,153.11876754063906
SARDINE,-22.82335736,144.76921667898586
SARINA,-21.43580799,149.1645941478037
BILYANA,-18.115384185,145.95832604146108
SARINA BEACH,-21.38770918,149.28638195076877
SARINA RANGE,-21.559202875,149.12682326718686
SAUNDERS BEACH,-19.161347329999998,146.60557071103284
SAVANNAH,-19.217085214999997,141.85061243088472
SAXBY,-19.910151425000002,142.68789080020008
SCARBOROUGH,-27.203709510000003,153.10849906795204
SCARNESS,-25.286917425,152.85417702820257
SCOTCHY POCKET,-26.00343124,152.5228666151402
SCRUB CREEK,-27.023855115,152.42264896021496
SCRUBBY CREEK,-25.573351275,145.74008223483543
BINDEBANGO,-27.67685508,147.38409372090177
SCRUBBY CREEK,-26.222343575,152.56968011882702
SCRUBBY MOUNTAIN,-27.765518075,151.58607440277376
SEAFORTH,-20.92472722,148.93443318994503
SEDGEFORD,-24.035421725,146.84539804990567
SEISIA,-10.84663546,142.3538664711183
SELENE,-25.00912785,151.13046084023256
SELWYN,-21.840397265,140.38845627831142
SEPTIMUS,-21.276296375,148.76198144963632
ALDERLEY,-27.425181010000003,153.00067700830846
BINGEGANG,-23.153951024999998,149.18114301320037
SEVEN HILLS,-27.480253835,153.0776507587505
SEVENTEEN MILE,-27.45865782,152.1792140721438
SEVENTEEN MILE ROCKS,-27.545935115,152.9591937364793
SEVENTEEN SEVENTY,-24.163186755,151.89206588889073
SEVENTY MILE,-20.616543465,146.67617382537622
SEVERNLEA,-28.704942109999998,151.91614464018662
SEXTON,-26.040050845,152.46663802616814
SHAILER PARK,-27.650669999999998,153.1754253559521
SHANNONVALE,-16.51120856,145.32929033038562
SHARON,-24.87098486,152.25352156181674
BINGIL BAY,-17.826159814999997,146.09201510189587
SHAW,-19.277924355,146.70315380306755
SHEEP STATION CREEK,-26.85377162,152.50168946202172
SHELBURNE,-12.060558685,143.0178797718943
SHELDON,-27.586179235,153.20418766981538
SHELL POCKET,-17.81499154,145.98290691243156
SHELLY BEACH,-26.796342545,153.1453856651288
SHELLY BEACH,-19.18520651,146.7568496189351
SHERWOOD,-27.530492940000002,152.98187184558725
SHIRBOURNE,-19.56444502,147.06291872961305
SHOAL POINT,-21.01356977,149.14371254048604
BINJOUR,-25.533987054999997,151.45923418222628
SHOALWATER,-22.524907765000002,150.46801878052815
SHORNCLIFFE,-27.32694875,153.08277553796825
SHUTE HARBOUR,-20.289313285,148.79039960229204
SILKSTONE,-27.623089295,152.78811589396406
SILKWOOD,-17.74655361,146.02277440270936
SILKY OAK,-17.97324261,145.95345120981185
SILVER CREEK,-20.466503324999998,148.47519151334336
SILVER RIDGE,-27.612905935,152.04730781634026
SILVER SPUR,-28.832828445,151.319691273993
SILVER VALLEY,-17.53647605,145.26960407297534
BINNA BURRA,-28.203098735,153.17754404437812
SILVERDALE,-27.888155655,152.5892769732166
SILVERLEAF,-26.182600375,151.81075903823765
SILVERLEIGH,-27.32687029,151.785069455435
SILVERWOOD,-28.348929175000002,152.00553496668914
SIMMIE,-25.720283835,148.590457243029
SINNAMON PARK,-27.543811599999998,152.94779276059128
SIPPY DOWNS,-26.725793420000002,153.0783709266418
SKYRING RESERVE,-25.042740065,151.96082403119703
SLACKS CREEK,-27.638276245,153.12858974412148
BIRDSVILLE,-25.01634016,138.450036734896
SLADE POINT,-21.079977210000003,149.2126859055441
SLADEVALE,-28.165594425000002,152.08655120001504
SMITHLEA,-28.800502074999997,151.0839434436976
SOLDIERS HILL,-20.705783304999997,139.48985606127138
SOMERSET,-10.82520495,142.54310537216853
SOMERSET DAM,-27.120329875,152.53995383585982
SOMMARIVA,-26.381071759999998,146.77292015995272
BIRKALLA,-17.911803705,145.95171065916634
SOMME,-28.772814994999997,151.80016590787068
SOUTH BINGERA,-24.968750115,152.21179604774818
SOUTH BRISBANE,-27.479263925,153.0200811412722
SOUTH EAST NANANGO,-26.73540662,152.05481328721845
SOUTH GLADSTONE,-23.86415372,151.2663304042934
SOUTH INNISFAIL,-17.545646425,146.04638197140454
SOUTH ISIS,-25.26945661,152.30049592563796
SOUTH JOHNSTONE,-17.598680395000002,145.99188871006956
SOUTH KOLAN,-24.928636705000002,152.1814381808395
SOUTH MACKAY,-21.164922840000003,149.17758965088439
BIRKDALE,-27.496505145,153.20798954901716
SOUTH MACLEAN,-27.797386699999997,153.0006745572719
SOUTH MISSION BEACH,-17.953026275,146.0841825803209
SOUTH NANANGO,-26.74882446,151.9727220605167
SOUTH RIPLEY,-27.721540865,152.81839838300795
SOUTH STRADBROKE,-27.835191549999998,153.41749872845512
SOUTH TALWOOD,-28.60996003,149.3115012143063
SOUTH TOOWOOMBA,-27.5764555,151.95226124429615
SOUTH TOWNSVILLE,-19.260186235,146.83059805788082
SOUTH TREES,-23.88984366,151.29508545826155
BIRNAM,-27.49327957,151.92426313951955
SOUTH YAAMBA,-23.210171105,150.3326974572797
SOUTHBROOK,-27.675820960000003,151.71644477695185
SOUTHEDGE,-16.754120275,145.27796546717298
SOUTHERN CROSS,-20.018647950000002,146.15108046817016
SOUTHERN LAMINGTON,-28.29481297,153.12971234646037
SOUTHPORT,-27.9750007,153.40109568934972
SOUTHSIDE,-26.208662195000002,152.64967479749265
SOUTHWOOD,-27.830172655,150.0182772564306
SPEEDWELL,-26.067297439999997,151.54457939983962
BIRNAM,-27.948517260000003,153.05863295230205
SPEEWAH,-16.88821158,145.61870888442567
SPLINTER CREEK,-24.94844127,151.24967530253886
SPLIT YARD CREEK,-27.38032105,152.65001317888576
SPREADBOROUGH,-20.768338095,139.49628961121397
SPRING BLUFF,-27.464842464999997,151.9725392143721
SPRING CREEK,-27.445659505000002,152.32853126633592
SPRING CREEK,-27.95860479,152.02048040325712
BIRTINYA,-26.74523205,153.1143479562357
SPRING CREEK,-25.411783175,150.03661242580574
SPRING HILL,-27.458786515,153.02227075982506
SPRING MOUNTAIN,-27.707901515000003,152.87824609970022
SPRINGBROOK,-28.185749219999998,153.2715591640574
SPRINGDALE,-28.800670484999998,151.57543263141406
SPRINGFIELD,-17.93087738,144.4935477961247
SPRINGFIELD,-27.65574462,152.91173640010786
SPRINGFIELD LAKES,-27.682779005,152.92030572567984
SPRINGLANDS,-20.537379055000002,147.68555103625954
SPRINGSIDE,-27.670865395,151.57634222295883
ALDERSHOT,-25.462312595,152.66822764108838
BLACK DUCK CREEK,-27.89646844,152.2015502225412
SPRINGSURE,-24.08624936,148.07745781051835
SPRINGVALE,-27.362362339999997,151.19051109327464
SPRINGWOOD,-27.621802995,153.13913337205435
SPURGEON,-16.20948004,145.06265922746954
ST AGNES,-25.135054105000002,151.93189513113003
ST AUBYN,-27.07793466,151.90018306285754
ST GEORGE,-28.06376017,148.79650984826077
ST HELENS,-27.676896380000002,151.4797817981856
ST HELENS,-25.487979369999998,152.7007965023686
BLACK JACK,-20.163750035,146.12935860477046
ST HELENS BEACH,-20.849860579999998,148.78580023866775
ST KILDA,-25.065291355,151.918861902253
ST LAWRENCE,-22.371375495,149.4551002173897
ST LUCIA,-27.49954451,153.00666961767772
ST MARY,-25.69738848,152.4979914684891
ST RUTH,-27.32905458,151.28595624010686
STAATEN,-16.582943665000002,142.90304916245975
STAFFORD,-27.410634860000002,153.01041615121287
STAFFORD HEIGHTS,-27.397241325,153.00869041948272
STALWORTH,-26.108877149999998,151.58608474193446
BLACK MOUNTAIN,-26.422632485,152.85055463288796
STAMFORD,-21.316600215,143.67480705876957
STANAGE,-22.315709205,149.992664263932
STANMORE,-26.876049215000002,152.78712163478502
STANTHORPE,-28.661710215,151.92527709108145
STANWELL,-23.529969015,150.318021374455
STAPYLTON,-27.733537525,153.24663479785124
STARCKE,-14.61111166,144.7724017047859
STEIGLITZ,-27.740676855,153.34240084916823
STEWART CREEK VALLEY,-16.290788985,145.30841556836796
BLACK RIVER,-19.259851835,146.5943493695203
STEWARTON,-23.79765467,148.9185417419739
STOCKHAVEN,-25.72322535,151.92190591453436
STOCKLEIGH,-27.77197594,153.06930478346067
STOCKTON,-17.57891714,146.0238033021418
STOCKYARD,-22.85141655,150.78004634860952
STOCKYARD,-27.657533604999998,152.06287055653132
STOKES,-18.650023670000003,140.3947621134854
STONEHENGE,-24.220490814999998,142.48416056187094
STONEHENGE,-28.099587805,151.39208589893207
STONELANDS,-26.041452194999998,151.709219360719
BLACK SNAKE,-26.16840182,152.25468879528603
STONELEIGH,-27.653141985,151.62238140574692
STONY CREEK,-26.917267045000003,152.71323491086952
STORM KING,-28.725935435,151.98190780069535
STOTERS HILL,-17.53409417,145.97505288011624
STRATFORD,-16.8782707,145.72842812149025
STRATHDICKIE,-20.331121405,148.60227655895397
STRATHFIELD,-21.746114730000002,148.5488982659698
STRATHMORE,-17.442097375000003,142.57655217249328
STRATHPINE,-27.302261785,152.98229819168682
STRETTON,-27.62638166,153.06806666518554
BLACKALL,-24.656326825,145.30720141448043
STRUCK OIL,-23.61887209,150.44469753754674
STUART,-19.32952805,146.86502124918314
STURT,-23.385505795,138.32277634982626
SUGARLOAF,-20.313520699999998,148.6310080663692
SUGARLOAF,-28.710278525,152.03967599605943
SUJEEWONG,-25.730887565000003,150.54681104291296
SUMMERHOLM,-27.61748946,152.45451926548492
SUMNER,-27.56479827,152.93150449684015
SUN VALLEY,-23.875495165,151.25991310685447
SUNDOWN,-17.496515095,146.02315560021
BLACKBULL,-17.85405936,141.7319350833064
SUNDOWN,-28.853112189999997,151.67176805404767
SUNNY NOOK,-26.112970474999997,151.88621211672785
SUNNYBANK,-27.57982188,153.06030515764473
SUNNYBANK HILLS,-27.5937343,153.0531576768389
SUNNYSIDE,-21.370847904999998,149.08989967478522
SUNRISE BEACH,-26.41614391,153.10260762125267
SUNSET,-20.71318331,139.51103144080668
SUNSHINE ACRES,-25.356482194999998,152.79038082363581
SUNSHINE BEACH,-26.40380251,153.10533440785377
BLACKBUTT,-26.883017289999998,152.10111918686323
SURAT,-27.15306159,149.06374773768147
SURBITON,-23.15857139,146.68437085689888
SURFERS PARADISE,-27.998748005,153.42329804942503
SUSAN RIVER,-25.41250008,152.7727472402561
SUTTOR,-21.31776687,147.91594675666897
SVENSSON HEIGHTS,-24.89064991,152.33045819391657
SWAN CREEK,-28.19770259,152.1397117641052
SWANBANK,-27.659816055,152.81825714713773
SWANFELS,-28.141198625,152.3336981071492
SWANS LAGOON,-20.098971405,147.16522816559592
BLACKBUTT NORTH,-26.86979105,152.11717554104075
SYNDICATE,-16.424241275,145.28039777079363
TAABINGA,-26.593441804999998,151.82033864543172
TABLEDERRY,-22.405421435,144.49287821077075
TABLELANDS,-26.15990687,151.93827685630603
TABLELANDS,-24.34373513,150.89466866384646
TABOOBA,-28.13558445,152.97014659517697
TABRAGALBA,-27.992010155,153.0595366004499
TAIGUM,-27.341598005,153.04724411481624
TAKILBERAN,-24.89729276,151.71637673318196
TAKURA,-25.30417772,152.7132956620788
BLACKBUTT SOUTH,-26.908884645,152.08085863767923
TALAROO,-18.072604095,143.89123913699007
TALDORA,-19.829198565,141.49177617143448
TALEGALLA WEIR,-25.782294784999998,152.6782839263536
TALGAI,-28.038590120000002,151.86778683769205
TALLAI,-28.062533585,153.32665559994777
TALLEBUDGERA,-28.15131642,153.42062298172402
TALLEBUDGERA VALLEY,-28.18308412,153.36307897974143
TALLEGALLA,-27.58987716,152.55379746259175
TAM O'SHANTER,-17.911227705,146.0597204357053
TAMAREE,-26.13486742,152.66003261201251
ALDOGA,-23.844797075000002,151.07398063861558
BLACKDOWN,-23.88875807,149.13493627906917
TAMBO,-24.90712741,146.3312398745423
TAMBORINE,-27.865949184999998,153.14098783119073
TAMBORINE MOUNTAIN,-27.94891946,153.19290066347122
TAMROOKUM,-28.122344605000002,152.9137614611973
TAMROOKUM CREEK,-28.170023895,152.84159754817807
TANAH MERAH,-27.670770155,153.16969965634064
TANAWHA,-26.720901689999998,153.02848357532906
TANBAR,-26.24654653,141.56409236644805
TANDORA,-25.457933779999998,152.82074691397875
BLACKROCK,-18.702335814999998,146.21240788122066
TANDUR,-26.28389421,152.7634387895635
TANGORIN,-21.585365420000002,144.2275795654466
TANNUM SANDS,-23.9911037,151.38087160311707
TANNYMOREL,-28.2985182,152.2360291966254
TANSEY,-25.971189685,152.0858903071097
TARA,-27.249051395000002,150.43731684986926
TARA STATION,-23.462846550000002,144.92432641357942
TARAGOOLA,-24.103802745,151.23198576004722
TARAMPA,-27.494918755,152.54402427612143
TARANGANBA,-23.14905996,150.75341136974666
BLACKS BEACH,-21.06391678,149.18606913208183
TARAWERA,-28.113905655,149.7109970686179
TARINGA,-27.495264480000003,152.98540502982706
TAROME,-28.006226625,152.4434400028557
TAROMEO,-26.801606,152.14973049964115
TARONG,-26.775299750000002,151.87015737901584
TAROOM,-25.677351555,149.88997000277757
TAROOMBALL,-23.169654735,150.74779126249604
TARRAGINDI,-27.526164475,153.0441058336428
TARRAMBA,-24.638593005,150.2648963379673
BLACKSOIL,-27.577205765,152.70647479959865
TARZALI,-17.43363453,145.61635904961759
TAUNTON,-24.41445762,151.7921827159599
TAYLORS BEACH,-18.636633955,146.33162905569725
TE KOWAI,-21.17909566,149.11421985167988
TEDDINGTON,-25.66454599,152.6607939469321
TEEBAR,-25.66444131,152.19584531006961
TEELAH,-26.767596635,152.0951668208134
TEELBA,-27.52096191,149.364708474191
TELINA,-23.88954469,151.25423019816506
TELLEBANG,-25.030277955000003,151.2466177006719
BLACKSTONE,-27.63107112,152.80179031757456
TEMPLIN,-27.97114256,152.6459508000309
TENNYSON,-27.527057875,153.00124874751504
TERRICA,-28.502406455,151.4817483434391
TEVIOTVILLE,-27.949088045,152.6771356867702
TEWANTIN,-26.39127921,153.0165608875755
TEXAS,-28.853678035,151.18683024508758
THABEBAN,-24.906802495,152.3518407442615
THAGOONA,-27.627149744999997,152.6311733411652
THALLON,-28.55534635,148.76081010189898
THANE,-28.160160595,151.70265645066394
BLACKSWAMP,-26.576002584999998,150.53285454752745
THANES CREEK,-28.119448655,151.68495876886553
THANGOOL,-24.582704595,150.55217648498274
THARGOMINDAH,-27.974993050000002,143.82195528388445
THE BLUFF,-27.190184665,152.14105271136447
THE BLUFF,-27.614761610000002,152.53185377361018
THE CAVES,-23.175071035000002,150.46552567234988
THE COMMON,-23.382959235,150.5339913388476
THE DAWN,-26.24895643,152.68462206137548
THE DIMONDS,-25.534175150000003,152.85187707024915
BLACKWATER,-23.473771805,148.78533052179608
THE FALLS,-28.315602045,152.38428228661684
THE GAP,-27.443279445,152.94518363519228
THE GAP,-20.725659515,139.49943985768402
THE GEMFIELDS,-23.540630975,147.77539236651432
THE GLEN,-28.335898245,151.90833437125218
THE GUMS,-27.321498140000003,150.22637573479602
THE HEAD,-28.26117661,152.42727165206668
THE HERMITAGE,-28.206728365,152.09663846211913
THE KEPPELS,-23.193257285,150.98554613828605
THE LEAP,-21.05060881,149.0100620022194
BLAIRMORE,-25.801401825,151.90745627505362
THE LIMITS,-25.677839135,151.66446124844637
THE MINE,-23.62903016,150.3703946089135
THE NARROWS,-23.599202249999998,150.95091091820666
THE PALMS,-26.185890255,152.58508925485904
THE PERCY GROUP,-21.866628055,151.0630841669792
THE PINES,-27.970975785,150.9701441110081
THE RANGE,-23.39229466,150.4959246774913
THE SUMMIT,-28.5804087,151.9288863182049
BLANCHVIEW,-27.57659691,152.02905226224732
THEEBINE,-25.94069135,152.53227332678512
THEODORE,-24.94603458,150.0773435926214
THERESA CREEK,-23.08546697,147.60949919276698
THINOOMBA,-25.592142095,152.46511508548062
THOMPSON POINT,-23.475960909999998,150.83229006544997
THOOPARA,-20.549881395,148.56477664748923
THORNBOROUGH,-16.94754688,145.02738168552807
THORNDALE,-28.70215813,151.85934312618357
THORNESIDE,-27.48178102,153.2029534279063
BLANTYRE,-27.901729189999998,152.6773167564852
THORNLANDS,-27.56903227,153.26250044439166
THORNTON,-27.79813677,152.3571557042784
THORNTON BEACH,-16.15547078,145.43553461214336
THORNVILLE,-27.07259019,151.82986529730067
THREE MOON,-24.915283605,151.1364987614923
THREE RIVERS,-20.013659835,140.2938750444252
THULIMBAH,-28.55481525,151.9334725433912
THURINGOWA CENTRAL,-19.31284693,146.72626398786585
THURSDAY ISLAND,-10.56109679,142.2470989705372
TIARO,-25.72880121,152.5987297148905
ALEXANDRA,-21.162477565,149.0957236975192
BLAXLAND,-27.21629218,151.40453102816758
TIERI,-23.031430495000002,148.35262026981536
TIN CAN BAY,-25.882854260000002,152.94617882300292
TINANA,-25.5448875,152.65944792749195
TINANA SOUTH,-25.59512839,152.66874675759877
TINAROO,-17.16636359,145.5305952960984
TINBEERWAH,-26.403420925,152.97283831136707
TINGALPA,-27.47362413,153.1250510511897
TINGOORA,-26.357264565,151.81204291676158
TINGUN,-26.804147315,148.8710396074274
TINNANBAR,-25.7839195,152.96124987298634
BLENHEIM,-27.65969956,152.31742065599983
TIPTON,-27.464456395,151.2632450265819
TIRROAN,-25.00888397,151.93334001511613
TIVOLI,-27.586397390000002,152.77586697480757
TOGARA,-24.005531145,148.69082644091753
TOKO,-22.98149608,138.61387175819652
TOLGA,-17.1855683,145.47707265242025
TOLL,-20.04970023,146.25460855370076
TOOBANNA,-18.714509435,146.1428983294433
TOOBEAH,-28.357706375,149.8676128903836
BLI BLI,-26.61029532,153.02183017839332
TOOGOOLAWAH,-27.097066755,152.36472016100896
TOOGOOM,-25.25395794,152.69070846931672
TOOLAKEA,-19.149843644999997,146.59377438363404
TOOLARA FOREST,-26.01023408,152.86015365252382
TOOLBURRA,-28.168639935,151.96515956613177
TOOLOOA,-23.88465152,151.2689712806826
TOOMULLA,-19.07999222,146.4631486813845
TOONDAHRA,-25.917697325,151.4238303895499
TOONPAN,-19.5038906,146.87042281765264
TOORBUL,-27.038636935,153.10155870912018
BLOOMFIELD,-15.954382495,145.206330310652
TOOWONG,-27.47890855,152.98548793661843
TOOWOOMBA CITY,-27.55968709,151.95068276561773
TOP CAMP,-27.634788325000002,151.93482325301005
TOPAZ,-17.42293804,145.71142325843607
TORBANLEA,-25.358621120000002,152.57327279132556
TORQUAY,-25.29156331,152.8684296575616
TORRENS CREEK,-21.13725913,145.0419964870776
TORRES STRAIT,-10.292353030000001,142.30176650686562
TORRINGTON,-27.54281271,151.8873061720156
TOWEN MOUNTAIN,-26.649738929999998,152.92306983282683
BLOOMSBURY,-20.693800315,148.5805629311381
TOWERS HILL,-20.090338754999998,146.25041342765388
TOWN COMMON,-19.21514227,146.74500382105975
TOWNSON,-27.907697239999997,152.3734981512942
TOWNSVILLE CITY,-19.2596534,146.81493581030657
TOWNVIEW,-20.73198906,139.50567607449418
TRAVESTON,-26.323361839999997,152.76092926034997
TREBONNE,-18.64369679,146.0779516640497
TREGONY,-28.05101988,152.36864402709276
TRINITY BEACH,-16.792051569999998,145.69956479612682
TRINITY PARK,-16.80700503,145.70310397158957
BLUE HILLS,-19.248223315,146.50001333899925
TROTTER CREEK,-23.693667339999998,150.37242423924368
TRUNDING,-12.63269265,141.87229425908055
TUAN,-25.682687955,152.8758751489563
TUAN FOREST,-25.728362065,152.79414321640223
TUCHEKOI,-26.405603055,152.75564626058826
TUCKERANG,-26.794231905,150.9855238565898
TUEN,-28.52722673,145.7303152938269
TUGUN,-28.148820825,153.4904020638835
TULLY,-17.943239735,145.92854508400706
TULLY HEADS,-18.012139570000002,146.05222826629998
BLUE MOUNTAIN,-21.50022644,149.00100505975507
TUMMAVILLE,-27.904105915000002,151.47775894506805
TUMOULIN,-17.562334200000002,145.43350021607836
TUNGAMULL,-23.331209805,150.70012699387786
TURALLIN,-27.822258685,151.1842297164624
TURKEY BEACH,-24.07760143,151.6513041820217
TURRAWULLA,-21.1243317,148.1796757313744
TWIN WATERS,-26.630140935,153.082089664607
