loca_2,representative_point_lat,representative_point_lng
NORWAY,-33.771135709999996,149.80207249347228
NOWENDOC,-31.474336035,151.79113589296222
NOWLEY,-29.970596135,149.1646717400625
NOWRA,-34.88096013,150.60756257321384
NOWRA HILL,-34.931628294999996,150.5670264883825
NUBBA,-34.516170245,148.25235878880363
BERKSHIRE PARK,-33.668626535,150.7791982915149
NULKABA,-32.802493655,151.36327376119164
NULLAMANNA,-29.626896325,151.2857632701944
NULLICA,-37.05524802,149.74160215397055
NULLO MOUNTAIN,-32.703685585,150.23693015547036
NUMBAA,-34.876449789999995,150.69392149640373
NUMBER ONE,-31.727182829999997,152.05935381963278
NUMBLA VALE,-36.611376375,148.7917784352253
NUMBUGGA,-36.622294055,149.7052428644267
NUMERALLA,-36.20263281,149.33821094808474
NUMINBAH,-28.26384806,153.26142517743773
BERLANG,-35.679519415,149.68842398712655
NUMULGI,-28.724617809999998,153.3266807619825
NUNDERI,-28.322357275,153.4595732565511
NUNDLE,-31.446706565,151.11699479920094
NUNGATTA,-37.20578115,149.40580955574126
NUNGATTA SOUTH,-37.279665955,149.4526249545864
NURENMERENMONG,-35.79163836,148.28612810404618
NYMAGEE,-32.126360725,146.12511588125724
NYMBOIDA,-29.954854665,152.66378575005493
NYNGAN,-31.544182525,147.2566842418831
NYORA,-35.541108475,145.97229993592447
BERMAGUI,-36.426960640000004,150.043219562739
NYRANG CREEK,-33.54523554,148.533216674021
O'CONNELL,-33.557173015000004,149.74863892872276
OAK FLATS,-34.562845984999996,150.8208566906299
OAKDALE,-34.07587712,150.50717492598991
OAKHAMPTON,-32.705718434999994,151.5615957572126
OAKHAMPTON HEIGHTS,-32.70909718,151.55056378970235
OAKHURST,-33.73727678,150.83442955855912
OAKLANDS,-35.492572710000005,146.14592676672567
OAKVILLE,-33.62445771,150.87199585334434
BEROWRA,-33.628270375,151.15206794792684
OAKWOOD,-29.640920350000002,151.0532499042176
OALLEN,-35.155616195,149.9623177782727
OATLANDS,-33.79508038,151.02573499013369
OATLEY,-33.98345143,151.07152325698905
OBAN,-30.09959559,151.87141372519986
OBANVALE,-32.51531917,151.1597638805598
OBERNE CREEK,-35.43991562,147.8505901775044
OBERON,-33.689817500000004,149.84335725271632
OBLEY,-32.696010645,148.45152336641664
ALFORDS POINT,-33.987121645,151.02510989055912
BEROWRA CREEK,-33.55074407,151.15952379960592
OCEAN SHORES,-28.508659895,153.53837489152377
OGUNBIL,-31.347174685,151.2720955201075
OLD ADAMINABY,-36.041626210000004,148.6893637471279
OLD BAR,-31.96191663,152.56115477558873
OLD BONALBO,-28.645711285,152.59397938522693
OLD EROWAL BAY,-35.088358205000006,150.6505524312185
OLD GREVILLIA,-28.44868281,152.88736297221
OLD GUILDFORD,-33.863797860000005,150.98478693912892
OLD JUNEE,-34.815584224999995,147.48411333846167
BEROWRA HEIGHTS,-33.60140007,151.1376127207842
OLD MILL,-29.89983209,151.1979892573379
OLD STATION,-31.054146645,152.91241580729167
OLD TOONGABBIE,-33.789394785,150.96759084620683
OLINDA,-32.818972509999995,150.14737220611363
OLNEY,-33.03755318,151.31759564705482
OMADALE,-31.882208419999998,151.3072915207963
ONE MILE,-32.764736005,152.11915345308603
ONE TREE,-34.165886795,144.89534737388007
OOLONG,-34.793171355,149.18286875565897
OOMA,-33.636588095,148.07777848669875
BEROWRA WATERS,-33.60315621,151.11942226018695
OOTHA,-33.1247336,147.44397757782093
OPHIR,-33.134195025,149.24718736263742
ORAN PARK,-33.990730494999994,150.74357150651701
ORANGE,-33.25121374,149.082815672276
ORANGE GROVE,-30.933141669999998,150.38981972885966
ORANGEVILLE,-34.032432825,150.58773174128973
ORCHARD HILLS,-33.807468825,150.73382110936052
ORIENT POINT,-34.911170495,150.74421265928407
ORTON PARK,-33.467842590000004,149.57307663764522
OSBORNE,-35.363955239999996,146.74259124524298
BERRAMBOOL,-36.880877104999996,149.90831965991686
OSTERLEY,-32.72404617,151.7019678168502
OSWALD,-32.6974149,151.41938790091262
OTFORD,-34.207334024999994,151.0035524275796
OURA,-35.086306885,147.5976367261888
OURIMBAH,-33.315498425,151.3525728408664
OURNIE,-35.945903435000005,147.85376567278377
OWENS GAP,-32.05109115,150.7221862700149
OXFORD FALLS,-33.730668144999996,151.2412296173019
OXLEY,-30.9937969,147.61551906871205
OXLEY,-34.042055059999996,144.0323071124913
BERRARA,-35.206335190000004,150.5515830934061
OXLEY ISLAND,-31.911803145,152.56841350287164
OXLEY PARK,-33.770649309999996,150.79489950181363
OXLEY VALE,-31.05440223,150.89317749356405
OYSTER BAY,-34.006017705000005,151.0815939486211
OYSTER COVE,-32.740659754999996,151.95039858649983
PACKSADDLE,-30.463340055,142.14050820223014
PADDINGTON,-33.883455354999995,151.22802889652633
PADDYS FLAT,-28.696301595,152.42011346862327
PADDYS FLAT,-37.038274865000005,149.3265968230833
PADDYS RIVER,-35.766822035000004,148.16539004915313
BERREMANGRA,-34.79521077,148.4784513950558
PADDYS RIVER,-34.6199747,150.1273626528735
PADSTOW,-33.949857425000005,151.03380158136486
PADSTOW HEIGHTS,-33.970465485000005,151.0348764006584
PAGANS FLAT,-28.948847505,152.56750640735302
PAGES CREEK,-31.7109335,151.21672967604334
PAGES RIVER,-31.801047500000003,150.74721595579481
PAGEWOOD,-33.936825415,151.2236878733994
PALARANG,-36.82669929,149.09678658979067
PALERANG,-35.43742256,149.56909535572046
PALING YARDS,-34.11537337,149.74010577587296
BERRICO,-32.089503934999996,151.79196764723514
PALLAL,-29.981475615,150.42580236485657
PALLAMALLAWA,-29.385323245000002,150.15399290137827
PALM BEACH,-33.59864253,151.32204960422987
PALM GROVE,-33.319765455,151.30944504981687
PALMDALE,-33.32872838,151.37041518883098
PALMERS CHANNEL,-29.459459080000002,153.26539031852576
PALMERS ISLAND,-29.43217861,153.28146586882798
PALMERS OAKY,-33.189578985,149.85557898962685
PALMVALE,-28.373359424999997,153.48685072230109
PALMWOODS,-28.51356021,153.40476512424706
BERRIDALE,-36.37929312,148.83657516606436
PAMBULA,-36.931756175000004,149.87583436766974
PAMBULA BEACH,-36.94474306,149.90089598401767
PAMPOOLAH,-31.937010445,152.51198226657493
PAN BAN,-33.08370565,143.238267865509
PANANIA,-33.95494545,151.00013854332218
PANGEE,-31.999625435,146.80675590916022
PANUARA,-33.51919391,148.94065115823685
PAPPINBARRA,-31.35987834,152.47990960886682
PARADISE,-29.887077374999997,151.4669412045145
PARKES,-33.110854795,148.26234413419778
BERRIGAL,-29.96982321,150.10090391172196
PARKESBOURNE,-34.7590168,149.55088315666472
PARKLEA,-33.725200045,150.9158333726281
PARKVILLE,-31.9714868,150.88206297028836
PARMA,-34.967703215,150.5444769208558
PARRAMATTA,-33.814995190000005,151.0080580755972
PARRAWEENA,-31.746870075,150.43576573904494
PATCHS BEACH,-28.94677423,153.51122093539485
PATERSON,-32.58434145,151.60837539014608
PATONGA,-33.540853125,151.28040196711538
PAUPONG,-36.65016653,148.67419480319455
BERRIGAN,-35.65028468,145.83277463749909
PAXTON,-32.903344540000006,151.28648410831522
PAYNES CROSSING,-32.910406085000005,151.0451180853039
PEACOCK CREEK,-28.667749545,152.7032134542087
PEAK HILL,-32.6837577,148.0186520615424
PEAK VIEW,-36.03884094,149.3868893172077
PEAKHURST,-33.96178009,151.05651950643045
PEAKHURST HEIGHTS,-33.975816975,151.05474242723858
PEARCES CREEK,-28.77089651,153.45677213058485
PEARL BEACH,-33.542261145,151.30444701200855
PEATS RIDGE,-33.345824805,151.23212041813832
ALFREDTOWN,-35.154532135,147.55029754425436
BERRILEE,-33.607974845,151.10396824258618
PEBBLY BEACH,-35.60040575,150.3317519725382
PEEL,-33.30048163,149.65952826899937
PEELWOOD,-34.107973915,149.4390076586444
PEJAR,-34.53145567,149.5393755503247
PELAW MAIN,-32.837682355,151.4789273157436
PELICAN,-33.071463144999996,151.64493755554417
PELTON,-32.880733774999996,151.32004277445566
PEMBROOKE,-31.376972000000002,152.74241212704874
PEMULWUY,-33.82228072,150.92442293888507
PENDLE HILL,-33.803942835,150.95546413785712
BERRIMA,-34.467833005,150.33112696521425
PENNANT HILLS,-33.73626239,151.07118482690277
PENRITH,-33.744839185000004,150.69888609153787
PENROSE,-34.66394764,150.21388988357438
PENSHURST,-33.964933990000006,151.0876924729704
PERICOE,-37.05459204,149.5763236477778
PERRYS CROSSING,-33.173824530000005,150.97816153837633
PERTHVILLE,-33.495342065,149.5554997660369
PETERSHAM,-33.894502235000004,151.1551763210798
PHEASANTS NEST,-34.27327912,150.6355168471028
BERRINGER LAKE,-35.251267385000006,150.50531966427712
PHEGANS BAY,-33.48827683499999,151.30792079814017
PHILLIP BAY,-33.979488695,151.2329553483572
PHOENIX PARK,-32.711994295,151.63278536894222
PIALLAMORE,-31.147739315,151.0600452875059
PIALLAWAY,-31.12191211,150.53417998644488
PIAMBONG,-32.50509076,149.43253997887172
PICKETTS VALLEY,-33.457238425,151.4071547093082
PICNIC POINT,-33.97295339,151.00572702322276
PICTON,-34.1756374,150.61244967087288
PIGEONBAH,-31.533182914999998,148.079060759088
BERRY,-34.799455565,150.73251384337232
PIGGABEEN,-28.198842194999997,153.43640790665359
PIKAPENE,-29.04788389,152.65744949459963
PILLAR VALLEY,-29.69521092,153.16648043798546
PILLIGA,-30.40842709,148.86982963021694
PILOT WILDERNESS,-36.67541033,148.21887479556642
PIMLICO,-28.894233245000002,153.49930373318932
PIMLICO ISLAND,-28.918039659999998,153.49387524919163
PINBEYAN,-35.700502775000004,148.39576275893066
PINDAROI,-29.471372955,151.281422591727
PINDIMAR,-32.658425695000005,152.0912431098452
BERRY JERRY,-34.710652815,147.24367620948092
PINE CLUMP,-31.42638092,148.1443968260796
PINE GROVE,-30.888092229999998,148.69092559949934
PINE LODGE,-35.667431575,145.4301138679212
PINE RIDGE,-31.520445045,150.40173734395847
PINE VALLEY,-36.24972248,149.06152263951145
PINEY RANGE,-33.867868125,147.9359358975267
PINKETT,-29.892665455,151.95944286793292
PINNACLE,-33.740621239999996,147.94828926829615
PINNACLE SWAMP,-32.776785025,149.91376487127798
PINNY BEACH,-33.115562205,151.6346418809194
BERRY MOUNTAIN,-34.765870695,150.65040076399723
PIORA,-28.861861865,152.88807326813398
PIPECLAY,-31.440289345,152.5837859962656
PITNACREE,-32.731006525,151.59271883738597
PITT TOWN,-33.584195914999995,150.87186903588747
PITT TOWN BOTTOMS,-33.586440124999996,150.84451131488646
PITTWATER,-33.623208410000004,151.29994621648015
PLEASANT HILLS,-35.47033243,146.77814562877614
PLEASURE POINT,-33.972722759999996,150.98750865536158
PLUMPTON,-33.75218703,150.83645398254265
POINT CLARE,-33.439847029999996,151.3215687804779
BERRY PARK,-32.742465965,151.6612616564648
POINT FREDERICK,-33.442159325000006,151.34037150301742
POINT PIPER,-33.86813871,151.25162234545382
POINT WOLSTONCROFT,-33.116502710000006,151.58689315109763
POINTER MOUNTAIN,-35.23609942,150.36278819279474
POKOLBIN,-32.752970045,151.2748615914981
POLA CREEK,-31.05365809,152.8731068593181
POLO FLAT,-36.23197188,149.1510662869547
POMEROY,-34.692317790000004,149.542853091332
PONTO,-32.48172147,148.78824969353104
POONCARIE,-33.424825435,142.44845701106811
BERTHONG,-34.389340309999994,148.08967544037722
PORT BOTANY,-33.974970494999994,151.21712939296594
PORT KEMBLA,-34.471302845,150.8942711699517
PORT MACQUARIE,-31.46121496,152.89605091931202
PORT STEPHENS,-32.696584505000004,152.08423958558814
PORTERS CREEK,-35.25586502,150.33462474319856
PORTERS RETREAT,-33.99696011,149.7673928787707
PORTLAND,-33.357289210000005,149.97181947311805
POSSUM BRUSH,-32.039992525,152.38339572983213
POSSUM CREEK,-28.671241405,153.49314674842162
POTATO POINT,-36.088468385,150.1223600067563
BERYL,-32.322570084999995,149.4601890307619
POTTERY ESTATE,-33.487252275,150.1563415503775
POTTS HILL,-33.892621215,151.03276473110213
POTTS POINT,-33.867015925000004,151.2258973878604
POTTSVILLE,-28.387842210000002,153.55756678556617
PRAIRIEWOOD,-33.865261509999996,150.9037712884338
PREMER,-31.477984555,149.9321602220311
PRESTONS,-33.941496665,150.8712559710998
PRETTY BEACH,-35.576652445,150.35286331453202
PRETTY BEACH,-33.52565582,151.3486130189951
PRETTY PINE,-35.384466985,144.8440311600461
BETHUNGRA,-34.765938500000004,147.86238011066666
PRIMBEE,-34.507850774999994,150.88209027610586
PRIMROSE VALLEY,-35.486784195,149.39589561493986
PROSPECT,-33.812580635,150.89526198866304
PROVIDENCE PORTAL,-35.951067255,148.61520547109012
PUCAWAN,-34.391230019999995,147.38000397878633
PUDDLEDOCK,-30.38488978,151.7561396541658
PULGANBAR,-29.457441565,152.6849512693523
PULLABOOKA,-33.754581335,147.76429990775807
PULLETOP,-35.49341159,147.36515720529286
PUMPENBIL,-28.377512185,153.1545198530194
ALICE,-29.054598315,152.58808203981215
BEVENDALE,-34.528855699999994,149.07091866005163
PUNCHBOWL,-33.929079529999996,151.05171679802461
PUNCHBOWL,-29.462694865,152.76515938471357
PURFLEET,-31.943005245000002,152.46687794853227
PURLEWAUGH,-31.3513316,149.59872095319048
PUTNEY,-33.826988505,151.1079177907302
PUTTA BUCCA,-32.57596556,149.58423739777163
PUTTY,-32.8857103,150.638408833894
PYANGLE,-32.62236385,149.93752700735007
PYMBLE,-33.745201269999995,151.14112245652436
PYRAMUL,-32.921517255,149.60389960473384
BEVERLEY PARK,-33.97727074,151.13051777534463
PYREE,-34.916802454999996,150.69924177020783
PYRMONT,-33.86930782,151.19266728841325
QUAAMA,-36.466375420000006,149.89058055247426
QUAKERS HILL,-33.72873887,150.892841695855
QUAMBONE,-30.899612124999997,147.89650446387702
QUANDA,-31.093951395,148.78135781636962
QUANDARY,-34.36197796,147.33109821348046
QUANDIALLA,-34.019814339999996,147.7913837429465
QUEANBEYAN,-35.352332145,149.23026736111348
QUEANBEYAN EAST,-35.344671579999996,149.24735857096314
BEVERLY HILLS,-33.948304555,151.08297750365617
QUEANBEYAN WEST,-35.35653689,149.2082404928948
QUEENS PARK,-33.89930173,151.24729496088247
QUEENS PINCH,-32.742541020000004,149.6818835239364
QUEENSCLIFF,-33.7828556,151.28526429289332
QUIALIGO,-34.93350108,149.77674890946602
QUIDONG,-36.928244140000004,149.0566672985672
QUIERA,-34.93588575,150.19856459935724
QUIPOLLY,-31.41542431,150.73051968992073
QUIRINDI,-31.499489089999997,150.5458778200975
QUORROBOLONG,-32.934974815000004,151.38372319092082
BEWONG,-35.08172022,150.5362826059271
RABY,-34.020226365,150.81755282030184
RAGLAN,-33.41859486,149.65550153829588
RAINBOW FLAT,-32.032542254999996,152.4953461350758
RAINBOW REACH,-30.92076572,153.00492188049589
RALEIGH,-30.457693884999998,152.99047585798112
RAMORNIE,-29.65700938,152.7432899848931
RAMSGATE,-33.982158510000005,151.14035021873934
RAMSGATE BEACH,-33.98252195,151.14628358928974
RAND,-35.567495345,146.52371992028574
RANDWICK,-33.91860713,151.24221452486887
BEXHILL,-28.75580731,153.35459957228912
RANGARI,-30.67251034,150.42143504302246
RANGERS VALLEY,-29.557616805000002,151.75992255161532
RANKIN PARK,-32.92589155,151.68006931519676
RANKINS SPRINGS,-33.808038714999995,146.18483094001488
RANNOCK,-34.60662836,147.26723003458144
RAPPVILLE,-29.06701794,152.94571735980702
RATHMINES,-33.039459480000005,151.57871676152854
RAVENSDALE,-33.121295814999996,151.29142176221558
RAVENSWOOD,-31.69814716,147.84653471459774
RAVENSWORTH,-32.43631458,151.05405735578222
BEXLEY,-33.952338595,151.11796078285442
RAWDON ISLAND,-31.41945329,152.79077658930237
RAWDON VALE,-31.997884225,151.72513607378374
RAWORTH,-32.726237865,151.605970522776
RAWSONVILLE,-32.15368848,148.47540572370417
RAYMOND TERRACE,-32.755317805000004,151.762777202961
RAZORBACK,-34.159900125,150.65713202139528
RED HEAD,-32.057303375000004,152.5346543805338
RED HILL,-35.157694289999995,148.37424319924048
BEXLEY NORTH,-33.94248599,151.11536337069364
RED HILL,-31.738634570000002,147.80648301031331
RED RANGE,-29.795252044999998,151.90695310505572
RED ROCK,-29.997683605,153.21082865626545
RED ROCKS,-34.769918955,150.52161570758383
REDBANK,-31.42991357,152.7364638296848
REDBOURNBERRY,-32.564711725,151.1916661217483
REDDESTONE,-29.5814907,151.65557734991592
REDFERN,-33.893111645000005,151.2073036623375
REDHEAD,-33.005392135,151.71451693843878
REDLANDS,-35.918422039999996,146.33968787948635
BIALA,-34.59369459,149.26348846258094
REEDY CREEK,-32.461481235,151.34229466253487
REEDY SWAMP,-36.69919636,149.90546622074032
REEFTON,-34.235389104999996,147.39973951614388
REGENTS PARK,-33.882382555,151.0263469309166
REGENTVILLE,-33.771461455,150.662254194105
REIDS FLAT,-34.12447892,148.95739315497266
REIDSDALE,-35.556766325,149.83928152174167
RENNIE,-35.817427345,146.12679177784167
REPENTANCE CREEK,-28.633850775,153.40300986399689
BIBBENLUKE,-36.80662599,149.32169683934904
REPTON,-30.438798695000003,153.03109298838723
RESERVE CREEK,-28.351619220000003,153.4891806097312
RETREAT,-30.613399755,151.08591416039206
REVESBY,-33.948061624999994,151.0148231524749
REVESBY HEIGHTS,-33.97106213,151.01979751437523
RHINE FALLS,-36.178646615000005,148.89648446940777
RHODES,-33.83002751,151.08648953569383
RICHLANDS,-34.341433305,149.79123235310857
RICHMOND,-33.605799135,150.7735110216301
BICKLEY VALE,-34.078190629999995,150.6602815973144
RICHMOND HILL,-28.790689655,153.3439277758972
RICHMOND LOWLANDS,-33.581251484999996,150.7481309834095
RICHMOND VALE,-32.86457237,151.4996483363505
RILEYS HILL,-29.02290182,153.385805632188
RINGWOOD,-35.873786445,146.2357844348024
RIVERLEA,-32.68150844,149.73571126095396
RIVERSIDE,-31.39360593,152.86998828007947
RIVERSTONE,-33.668795525,150.85737021786528
RIVERTREE,-28.655357375,152.28234836193127
RIVERVIEW,-33.824375075000006,151.16031459186837
ALISON,-32.433949245,151.7734380828997
BIDDON,-31.551424055,148.79585057343638
RIVERWOOD,-33.947285775,151.05320527463448
RIXS CREEK,-32.520459375,151.13299846130258
ROB ROY,-29.71303762,151.00024205816678
ROBERTSON,-34.62815657,150.59339456757607
ROBIN HILL,-33.423983835,149.5319190685205
ROCK FLAT,-36.380352099999996,149.2084836342362
ROCK FOREST,-33.355421605000004,149.38127577439042
ROCK VALLEY,-28.726121794999997,153.1554933034762
ROCKDALE,-33.95423829,151.14260828481923
BIDGEEMIA,-35.39970822,146.45118205926076
ROCKLEY,-33.699983895,149.53471520033628
ROCKLEY MOUNT,-33.55295934,149.56013132893713
ROCKTON,-37.176639034999994,149.30359547164903
ROCKY CREEK,-29.271244879999998,151.34466008070268
ROCKY CREEK,-30.05068949,150.24873522184376
ROCKY GLEN,-31.07742475,149.5197392516261
ROCKY HALL,-36.922540255,149.51229565367342
ROCKY PLAIN,-36.250949225,148.68651937475428
ROCKY POINT,-33.293451655,151.46933584329463
ROCKY RIVER,-30.597720295,151.4557801870655
BIDWILL,-33.730033465,150.82188240656967
ROCKY RIVER,-29.18931266,152.30450470185957
RODD POINT,-33.86587125,151.1440250665718
ROLLANDS PLAINS,-31.287648985,152.65270489515768
ROOKHURST,-31.88433208,151.88592717571146
ROOKWOOD,-33.875197615000005,151.0560772471374
ROOTY HILL,-33.772105965,150.84312736581813
ROPERS ROAD,-31.53947582,149.54841494119827
ROPES CROSSING,-33.72927912,150.7802108090453
ROSE BAY,-33.874155099999996,151.26661001262698
BIELSDOWN HILLS,-30.371854,152.66712962427
ROSE VALLEY,-36.120735409999995,149.2661602951694
ROSE VALLEY,-34.71848633,150.8086540902048
ROSEBANK,-28.669530695,153.39356683884802
ROSEBERG,-33.86004742,149.0509025560281
ROSEBERRY,-28.49379415,152.90193786157735
ROSEBERRY CREEK,-28.47285203,152.8235080548776
ROSEBERY,-33.9185417,151.2054370272258
ROSEBROOK,-32.63915445,151.51629719351587
ROSEDALE,-35.81540448,150.21376394497094
ROSEHILL,-33.82643642,151.0304222270861
BIG HILL,-34.544149635,149.99587969512277
ROSELANDS,-33.933270025,151.07418291263411
ROSEMEADOW,-34.106472075,150.79313328321035
ROSEMEATH,-36.972703949999996,149.27433973023815
ROSEVILLE,-33.782576335,151.18497565141135
ROSEVILLE CHASE,-33.774584989999994,151.19957471471764
ROSEWOOD,-35.64953072,147.85816487219702
ROSEWOOD,-31.457678299999998,152.68756788795275
ROSLYN,-34.495999795,149.6384718722646
ROSSGLEN,-31.667216330000002,152.7299097198689
ROSSGOLE,-32.14972685,150.718601590265
BIG JACKS CREEK,-31.763343955,150.6204716483776
ROSSI,-35.48951951,149.49217790559146
ROSSMORE,-33.936511525,150.76968193376672
ROTHBURY,-32.709569715,151.3419981967022
ROTO,-32.97657323,145.38883125149843
ROUCHEL,-32.146376845,150.9847045082327
ROUCHEL BROOK,-32.18020071,151.08945949413723
ROUGHIT,-32.57567729,151.2493889765936
ROUND MOUNTAIN,-28.356097415,153.54392720960618
ROUND SWAMP,-33.066232485,149.96690805408204
ROUS,-28.863596695,153.4084574401581
BIG RIDGE,-32.575788035,151.22684895114912
ROUS MILL,-28.879795585,153.3822046137439
ROUSE HILL,-33.67763343,150.91499517202942
ROWAN,-35.21207617,147.31456740806487
ROWENA,-29.7403306,148.9584519534171
ROWLANDS CREEK,-28.46747352,153.34600788083105
ROYAL NATIONAL PARK,-34.10636365,151.07506109126444
ROYALLA,-35.492006225,149.17528698183685
ROZELLE,-33.864532755,151.17331097293442
RUGBY,-34.39483452,149.0169235093614
BIG SPRINGS,-35.351408665,147.40827253138116
RUKENVALE,-28.474500915,152.89509945421582
RUN-O-WATERS,-34.768919,149.6718199934066
RUNNING STREAM,-33.066196755,149.84588682841957
RUNNYFORD,-35.723130315,150.1034569452167
RUSE,-34.069151385,150.8435154401128
RUSHCUTTERS BAY,-33.874565535,151.2286509688045
RUSHES CREEK,-30.8530272,150.57920288660637
RUSHFORTH,-29.74879416,152.8597915255902
RUSSELL LEA,-33.858374375,151.14075827515083
RUSSELL VALE,-34.35463443,150.89116309886808
RUTHERFORD,-32.711578625,151.51451054781825
RUTHVEN,-28.931031185000002,153.2692635367013
RYAN,-35.536855145000004,146.8905789025461
RYDAL,-33.52181578,150.0455268797804
RYDALMERE,-33.81394,151.03934610967963
RYDE,-33.807759395000005,151.11520983728084
RYE PARK,-34.534959584999996,148.91030626593496
RYHOPE,-32.990441860000004,151.52781259319184
RYLSTONE,-32.747608755,149.9827792347871
SACKVILLE,-33.49252478,150.8889340117335
BIGGA,-34.051896775,149.1390783210868
SACKVILLE NORTH,-33.48678778,150.9149772479235
SADDLEBACK MOUNTAIN,-34.698771789999995,150.8030941229511
SADLEIR,-33.91679285,150.89027783211574
SAFETY BEACH,-30.092985114999998,153.19398189785545
SALAMANDER BAY,-32.72933444,152.08939156069806
SALISBURY,-32.162557175,151.5371875408659
SALISBURY PLAINS,-30.788794525,151.61555129822864
SALLYS FLAT,-33.030300929999996,149.567781343353
SALT ASH,-32.793778610000004,151.92216853326101
SALTWATER,-32.00741627,152.53950188210396
ALISON,-33.26593418,151.3986225309041
BILAMBIL,-28.224493545,153.46155337140357
SAN ISIDORE,-35.124816214999996,147.2919723302075
SAN REMO,-33.214110524999995,151.52147964471618
SANCROX,-31.43944777,152.79466252713434
SANCTUARY POINT,-35.10283071,150.6271291900301
SANDBAR,-32.37972861,152.52401062085465
SANDGATE,-32.868877115,151.70637767546867
SANDIGO,-34.905871399999995,146.66466939278104
SANDILANDS,-28.89471784,152.66657865062362
SANDON,-29.686774455,153.31552908704265
SANDRINGHAM,-33.99874486,151.13900510512664
BILAMBIL HEIGHTS,-28.21019759,153.48412853784055
SANDY BEACH,-30.14504913,153.1810977276756
SANDY CREEK,-31.931699365,145.3554473451248
SANDY CREEK,-31.8298744,150.98058041104693
SANDY CROSSING,-29.76454424,153.09800055403048
SANDY FLAT,-29.24969845,152.0466341139075
SANDY GULLY,-35.294878409999995,148.03619375428696
SANDY HILL,-28.948070819999998,152.26592515154204
SANDY HOLLOW,-32.330059059999996,150.5863997980034
SANDY POINT,-33.9765605,150.9926252147505
SANGER,-35.674211395,146.13541660594197
BILBUL,-34.283980055,146.1589029097488
SANS SOUCI,-33.996434054999995,151.1288364617842
SAPPHIRE,-29.670625305,151.3522953945435
SAPPHIRE BEACH,-30.23014738,153.13302560275685
SARATOGA,-33.475470485,151.35136304115116
SASSAFRAS,-35.124113609999995,150.19885571470886
SAUMAREZ,-30.57323743,151.58989807713903
SAUMAREZ PONDS,-30.498944465,151.56408301203584
SAVERNAKE,-35.74482338,146.06105971779414
SAWPIT CREEK,-28.371633815,152.81324579421857
SAWTELL,-30.366562780000002,153.0972519242602
SAWYERS GULLY,-32.776768765,151.45261524071222
SCARBOROUGH,-34.26760998,150.9590605627978
SCHEYVILLE,-33.603405089999995,150.89086955922596
SCHOFIELDS,-33.705343655,150.87045531414768
SCONE,-32.058414760000005,150.86784563036346
SCOTIA,-33.213749385,141.3004793514852
SCOTLAND ISLAND,-33.640259029999996,151.2909974995242
SCOTTS CREEK,-31.714354475,150.97469806269493
SCOTTS FLAT,-32.6039375,151.24802198491918
BILLEROY,-30.614170015,148.47535466859574
SCOTTS HEAD,-30.70244195,152.9883209751665
SEAFORTH,-33.791081525,151.24325832692924
SEAHAM,-32.67137468999999,151.70199467740593
SEAHAMPTON,-32.883944465,151.5850021386019
SEAL ROCKS,-32.422613525,152.50675193701244
SEBASTOPOL,-34.572629774999996,147.5352370982967
SEDGEFIELD,-32.544942335,151.23303192208908
SEELANDS,-29.6166966,152.9138695607756
SEFTON,-33.887711395,151.01087740118885
SEGENHOE,-32.07357469,150.93693574061467
BILLILINGRA,-36.018995509999996,149.11148314474138
SEVEN HILLS,-33.77746318,150.93613495314736
SEVEN OAKS,-30.99998799,152.93406594023713
SEXTONVILLE,-28.677480054999997,152.7961710502512
SHADFORTH,-33.391608515,149.19974117456303
SHALLOW BAY,-32.219716164999994,152.41556001572582
SHALVEY,-33.727833200000006,150.80638109915935
SHANES PARK,-33.70755569,150.7915191194751
SHANNON BROOK,-28.90716691,152.96585940677483
SHANNON VALE,-29.69513896,151.88229637949527
SHANNONDALE,-29.79745408,152.83617914585034
BILLIMARI,-33.67583517,148.6165308117199
SHANNONS FLAT,-35.95478619,148.98714489927735
SHARK CREEK,-29.5750694,153.21938780752805
SHARPS CREEK,-35.38814941,148.04018252838767
SHEEDYS GULLY,-33.497005615000006,150.1526469965276
SHELL COVE,-34.60435375,150.85604508737293
SHELLHARBOUR,-34.575947764999995,150.86200308156168
SHELLHARBOUR CITY CENTRE,-34.56481606,150.83596719409763
SHELLY BEACH,-33.36991468,151.48337334621783
SHERWOOD,-28.429858395,152.7874776246732
SHERWOOD,-30.03694238,153.04860364707608
BILLINUDGEL,-28.505297835,153.51719564547756
SHERWOOD,-31.067544644999998,152.7101427037568
SHOAL BAY,-32.723835255,152.1738954903647
SHOALHAVEN HEADS,-34.850132705,150.74154310748378
SHOOTERS HILL,-33.926292855,149.82714062704736
SHORTLAND,-32.873862695,151.6922480164622
SILENT GROVE,-29.158314230000002,151.6652115917911
SILVERDALE,-33.924879419999996,150.5947340544359
SILVERTON,-31.787915045,141.14928103401732
SILVERWATER,-33.83407835,151.04276244411918
SILVERWATER,-33.10336225,151.55860239037008
BILLYS CREEK,-30.166329240000003,152.59141153168557
SIMPKINS CREEK,-28.83817135,152.76909689163045
SINGLETON,-32.568931605,151.175315300507
SINGLETON HEIGHTS,-32.54024958,151.16226305712587
SINGLETON MILITARY AREA,-32.688749395,151.1846462022022
SINGLETONS MILL,-33.465820414999996,151.0788930342031
SIX MILE SWAMP,-29.187934419999998,152.86318912940672
SKENNARS HEAD,-28.833019465,153.58865557787325
