loca_2,representative_point_lat,representative_point_lng
TRIABUNNA,-42.46875771,147.9321100791194
TRIAL HARBOUR,-41.928635445,145.19421577320279
TROWUTTA,-41.062268485000004,145.11518869509743
TUGRAH,-41.20697555,146.30756824362862
BREADALBANE,-41.51720099,147.17786315405874
TULENDEENA,-41.189905034999995,147.6653034119749
TULLAH,-41.73756194,145.6286555131459
TUNBRIDGE,-42.12115772,147.37341009698707
TUNNACK,-42.4679134,147.46281052147492
TUNNEL,-41.192703325,147.17952484223986
TURNERS BEACH,-41.17052169,146.22915740200403
TURNERS MARSH,-41.299857005,147.12018619629976
TYENNA,-42.72319664,146.65488567398435
ULVERSTONE,-41.174881675,146.1910140853661
UNDERWOOD,-41.317103125,147.21996163094596
ADVENTURE BAY,-43.34771889,147.31291049853508
BREAM CREEK,-42.775870645,147.85207720721354
UPPER BLESSINGTON,-41.446020454999996,147.57868606753226
UPPER BURNIE,-41.070795475,145.89963001781575
UPPER CASTRA,-41.332694520000004,146.13049690387638
UPPER ESK,-41.44060392,147.72907131642177
UPPER NATONE,-41.23019817,145.88459936069813
UPPER SCAMANDER,-41.449178290000006,148.1974114631893
UPPER STOWPORT,-41.15834835,145.89623330732232
UPPER WOODSTOCK,-43.081985880000005,147.08507244203946
UXBRIDGE,-42.77080321,146.85568499295954
VERONA SANDS,-43.275339555,147.15993283126275
BREONA,-41.783308585,146.7031686137355
VICTORIA VALLEY,-42.266475244999995,146.68885756571825
WADDAMANA,-42.131422,146.75788524914037
WALLS OF JERUSALEM,-41.89251601,146.22959819887478
WARATAH,-41.457412635,145.50109103950382
WARRANE,-42.851443895,147.38967181000692
WARRENTINNA,-41.102823244999996,147.73476575086698
WATERHOUSE,-40.933408,147.65100602621828
WATERLOO,-43.209469885000004,146.97276260234793
WATTLE GROVE,-43.17124061,147.01689668277066
WATTLE HILL,-42.76738397,147.67116994620767
BRIDGENORTH,-41.380668255,146.9549018895462
WAVERLEY,-41.423465425,147.21227299021587
WAYATINAH,-42.36762611,146.51483914861257
WEEGENA,-41.476208825,146.4753281110689
WEETAH,-41.460765085000006,146.63938496597262
WELDBOROUGH,-41.203017265,147.93943861825727
WELLINGTON PARK,-42.89800862,147.1571556526792
WESLEY VALE,-41.193521845,146.43925855050327
WEST COAST,-41.603417125,145.49702776493905
WEST HOBART,-42.883623965,147.30278976430355
WEST KENTISH,-41.399042585000004,146.26799379460522
BRIDGEWATER,-42.730659095,147.23545793553023
WEST LAUNCESTON,-41.45262122,147.1259195040065
WEST MONTAGU,-40.82909698,144.85834174292893
WEST MOONAH,-42.84958306,147.28160574722847
WEST MOOREVILLE,-41.096526095,145.83203299223806
WEST PINE,-41.148137895000005,145.99791695950125
WEST RIDGLEY,-41.149458065000005,145.77433138443507
WEST SCOTTSDALE,-41.194073525,147.4508903860156
WEST TAKONE,-41.16010354,145.50122387474096
WEST ULVERSTONE,-41.146736955,146.13020655649962
WESTBURY,-41.500576034999995,146.8214134399292
BRIDPORT,-41.027619395,147.41207197791857
WESTERN CREEK,-41.65408892,146.49309311185925
WESTERN JUNCTION,-41.55094099,147.2123711357895
WESTERWAY,-42.68877436,146.7972539742409
WESTWOOD,-41.48091594,146.99732409660936
WEYMOUTH,-41.028589295,147.10611870391358
WHITE BEACH,-43.140891165,147.7215029474175
WHITE HILLS,-41.503006170000006,147.30510478017217
WHITEFOORD,-42.420051259999994,147.54483786382463
WHITEMARK,-40.082858965,148.02372070263164
WHITEMORE,-41.58383052,146.89354179542005
BRIGHTON,-42.69841192,147.22202830835488
WICKHAM,-39.611268725,143.97172952028035
WILBURVILLE,-42.047924495000004,146.89515677616322
WILMOT,-41.394789564999996,146.15579629269322
WILTSHIRE,-40.820824155,145.2690246014781
WINDERMERE,-41.31066667,147.01658386739086
WINGAROO,-39.841706805,147.98649929095006
WINKLEIGH,-41.292154065000005,146.83708181777953
WINNALEAH,-41.076186455,147.81682873482322
WIVENHOE,-41.072636035,145.92891067920112
WOODBRIDGE,-43.160257575,147.2150174344955
BRITTONS SWAMP,-40.937448885,144.96452324061312
WOODBURY,-42.188208765,147.3435583270686
WOODSDALE,-42.477945485000006,147.5951844223426
WOODSTOCK,-43.07488859,147.04228398242395
WOOLNORTH,-40.755989815,144.7765500868344
WYENA,-41.18519349,147.26430075675222
WYNYARD,-41.016922105,145.73716669259431
YAMBACOONA,-39.70435261,143.99573445131222
YARRA CREEK,-40.00066899,144.08959696448377
YOLLA,-41.13058146,145.69862874564862
YORK PLAINS,-42.26082293,147.5318257369484
BROADMARSH,-42.65233965,147.12088906684068
YORK TOWN,-41.15440221,146.72656244600796
YOUNGTOWN,-41.487913164999995,147.17234322405767
ZEEHAN,-41.88927632,145.3623529920584
BROADMEADOWS,-40.863987019999996,145.08168621869194
BRONTE PARK,-42.11401615,146.42609972906965
AKAROA,-41.29391067,148.33266317301837
BROOKLYN,-41.071486390000004,145.90786692875895
CENTRAL PLATEAU,-41.85050487,146.5401383434725
HERDSMANS COVE,-42.75090909,147.26525563891033
SCHOUTEN ISLAND,-42.318314595000004,148.2770614353453
MARIA ISLAND,-42.65582037,148.10105010883063
BROOKS BAY,-43.235638325,147.01949656811655
BUCKLAND,-42.527123380000006,147.75355228443044
BUNGAREE,-39.78626728,143.94228547543037
BURNIE,-41.05406601999999,145.9044619955573
BURNS CREEK,-41.44865194,147.479892971688
BUSHY PARK,-42.72179277,146.87083719704293
BUTLERS GORGE,-42.253758995,146.26588757819508
CAIRNS BAY,-43.186628135,146.96019292292988
CALDER,-41.066971895,145.631510706177
ALBERTON,-41.305755565,147.79560685308087
CAMBRIDGE,-42.824450354999996,147.43176704697248
CAMDALE,-41.042068470000004,145.8486949801416
CAMENA,-41.175691869999994,145.96456657567973
CAMPANIA,-42.617460285,147.4317467614402
CAMPBELL TOWN,-41.922757860000004,147.4624573475374
CAPE BARREN ISLAND,-40.391804065,148.2106985491151
CAPE PILLAR,-43.183367035,147.93021668363485
CAPE PORTLAND,-40.7761739,148.0185826755772
CAPE RAOUL,-43.20635883,147.77686667866215
CARLTON,-42.855250835,147.6616664672925
ABBEYARD,-37.024970780000004,146.79365626891223
AGNES,-38.68480527,146.39634993145646
BAHGALLAH,-37.702433049999996,141.2832316511089
GLEN HUNTLY,-37.89203748,145.04134165747564
GLEN IRIS,-37.85646821,145.0677660792912
GLEN PARK,-37.507508015,143.92311285005758
GLEN VALLEY,-36.909342975,147.51960200699594
GLEN WAVERLEY,-37.88232563,145.16975534580172
GLEN WILLS,-36.835507975,147.47756003740676
GLENAIRE,-38.748071925,143.46778383526794
GLENALADALE,-37.749917585,147.3172122362041
GLENALBYN,-36.486993775,143.71707272354826
GLENAROUA,-37.111239345,144.95934901314678
BAILIESTON,-36.753359005,145.08432641138114
GLENBRAE,-37.349839974999995,143.55429444480626
GLENBURN,-37.418229475,145.43067769516978
GLENDARUEL,-37.345837425,143.73162419183834
GLENFYNE,-38.413275825,143.00582810065853
GLENGARRY,-38.125119395,146.64229921306537
GLENGARRY NORTH,-38.089569015,146.55981434193893
GLENGARRY WEST,-38.122106505000005,146.5258410644113
GLENGOWER,-37.21062878,143.87615686531365
GLENHOPE,-37.074282845,144.61177654163222
BAIRNSDALE,-37.85330308,147.6037883106178
GLENHOPE EAST,-37.073994485,144.705468561069
GLENISLA,-37.217209945,142.26190005259306
GLENLEE,-36.233026484999996,141.82600386796298
GLENLOFTY,-37.112218535,143.1898694541586
GLENLOGIE,-37.244504025,143.29929483040985
GLENLOTH,-36.13144545,143.33475764737796
GLENLOTH EAST,-36.05212828,143.45901795144965
GLENLUCE,-37.179890424999996,144.24393564653005
GLENLYON,-37.268526015000006,144.24361409340707
GLENMAGGIE,-37.824996385,146.71061008009923
BAKERY HILL,-37.563119975,143.86599133515853
GLENMORE,-37.715052185000005,144.29862372650737
GLENORCHY,-36.920901695,142.64545636376664
GLENORMISTON NORTH,-38.13941172,142.98858625580664
GLENORMISTON SOUTH,-38.160473095,142.95835107751793
GLENPATRICK,-37.1533725,143.33165492715557
GLENROWAN,-36.45563699,146.21521896153388
GLENROWAN WEST,-36.515001645,146.16673200605743
GLENROY,-37.704107705,144.9209982719338
GLENTHOMPSON,-37.70149248,142.53035302778085
GLOMAR BEACH,-38.29850898,147.2774448532598
BALACLAVA,-37.870533975,144.99482718653968
GNARWARRE,-38.15413003,144.14484128979484
GNOTUK,-38.202336485000004,143.0754290736905
GOBARUP,-36.681986789999996,144.8742549997891
GOBUR,-37.009917605,145.61527555982644
GOLDEN BEACH,-38.230106965000004,147.36308954149467
GOLDEN GULLY,-36.792672495000005,144.26600648143727
GOLDEN SQUARE,-36.774979744999996,144.25436326885747
BALD HILLS,-37.446437515,143.8383728941045
GOLDIE,-37.256195005,144.80285250268844
GOLDSBOROUGH,-36.816185015,143.6552432703567
GONG GONG,-37.546544985,143.93802109084936
GONN CROSSING,-35.509945035,143.92572620015542
GOOMALIBEE,-36.485438645,145.88215528398922
GOON NURE,-37.981402040000006,147.54238719073282
GOONGERAH,-37.348705275,148.6998144668633
GOORAM,-36.894927385,145.60180639736396
GOORAMADDA,-35.994916114999995,146.56621469244413
GOORAMBAT,-36.41416749,145.95318435625006
BALINTORE,-38.282038705000005,143.56960507884227
GOORNONG,-36.622460445,144.50398115482142
GOOROC,-36.467353015,143.2090317143212
GORAE,-38.236981220000004,141.5581993610648
GORAE WEST,-38.243376055,141.46490063181005
GORDON,-37.570544639999994,144.10757862146863
GORMANDALE,-38.30331267,146.7013637919948
GOROKE,-36.66269295,141.47096377705475
GOSCHEN,-35.496535484999995,143.43339501541286
GOUGHS BAY,-37.15207551,146.07805227013066
GOULBURN WEIR,-36.715214485000004,145.17333750674305
BALLAN,-37.60398471,144.21427351096696
GOWANBRAE,-37.7019255,144.89834059992847
GOWANFORD,-35.410554919999996,143.19167885706696
GOWANGARDIE,-36.471819515,145.69953327987622
GOWAR EAST,-36.538367105000006,143.399727876521
GOWER,-37.031727035,144.09724591401323
GRAHAMVALE,-36.351007460000005,145.43794792592655
GRAMPIANS,-37.37324923,142.27889150877493
GRAND RIDGE,-38.488942505,146.3950208032953
GRANITE FLAT,-36.20823401,143.13250939933306
GRANITE ROCK,-37.75705611,147.66523845851427
BALLANGEICH,-38.186197215,142.61349765913667
GRANTVILLE,-38.41210927,145.5351345935959
GRANYA,-36.094900625,147.31041343625685
GRASS FLAT,-36.65463611,141.82604316459341
GRASSDALE,-37.821974659999995,141.65735765405512
GRASSMERE,-38.255185015,142.5534147421351
GRAYS BRIDGE,-36.619817925,142.89926242081265
GRAYTOWN,-36.82903178,144.94422660440102
GRE GRE,-36.676579000000004,143.091055611573
GRE GRE NORTH,-36.608903345,143.0707117396357
GRE GRE SOUTH,-36.679493985,143.01384200180973
BALLAPUR,-35.975196935,142.7478782541948
GREAT WESTERN,-37.1620958,142.887254226607
GREDGWIN,-35.960081145000004,143.61374345301437
GREEN GULLY,-37.112232505,144.0996571118073
GREENDALE,-37.534880465,144.33499158607995
GREENHILL,-37.174063715,144.4366347282891
GREENS CREEK,-36.9274075,142.9412904288876
GREENSBOROUGH,-37.699775505,145.11004666846037
GREENVALE,-37.63494743,144.8730716007229
GREENWALD,-37.989754115,141.4028964172383
GRENVILLE,-37.757661395,143.90992982077188
AIRE VALLEY,-38.692926545000006,143.5626995510771
BALLARAT CENTRAL,-37.55939053,143.85046769416599
GRETA,-36.538381,146.29482103549554
GRETA SOUTH,-36.65207247,146.245360907944
GRETA WEST,-36.54212738,146.22877106882515
GREY RIVER,-38.680331304999996,143.83353338331025
GRINGEGALGONA,-37.424063665,141.8223850567432
GRITJURK,-37.56456551,141.81054130289854
GROVEDALE,-38.202748985,144.33195885781407
GRUYERE,-37.728923519999995,145.46348152177535
GUILDFORD,-37.18886603,144.16438512616182
GUNBOWER,-35.943617239999995,144.3403095954311
BALLARAT EAST,-37.56434102,143.8970263274877
GUNDOWRING,-36.365175635,147.0706135319041
GUNYAH,-38.543645345,146.28813848822563
GUYS FOREST,-36.083561585,147.67468738322918
GUYS HILL,-38.014069475,145.392864334634
GYMBOWEN,-36.75609714,141.62125298391868
HADDON,-37.587839035,143.70121114522016
HADFIELD,-37.710449620000006,144.9493193966659
HALLAM,-38.004353475,145.26999049778908
HALLORA,-38.2538601,145.8384569807585
HALLS GAP,-37.13132949,142.53301519057328
BALLARAT NORTH,-37.537217510000005,143.86472832937005
HALLSTON,-38.358563485000005,146.0331602077835
HAMILTON,-37.74173555,142.02186821125042
HAMLYN HEIGHTS,-38.118731605,144.3230099192158
HAMPTON,-37.937817519999996,145.01103874083805
HAMPTON EAST,-37.938521890000004,145.0303359502686
HAMPTON PARK,-38.042125625,145.26844058002786
HANSONVILLE,-36.619549,146.30014742648865
HARCOURT,-36.995552605,144.26051207513427
BALLENDELLA,-36.29326246,144.67463504853012
HARCOURT NORTH,-36.9542694,144.27669880704477
HARKAWAY,-37.992694975000006,145.35618235898028
HARMERS HAVEN,-38.65554661,145.57777974703902
HARRIETVILLE,-36.892820815,147.05012949045812
HARROW,-37.142128995,141.62266130874596
HARSTON,-36.459306995000006,145.118227169732
HASTINGS,-38.298007420000005,145.17199795300547
HATTAH,-34.71099079,142.27983947687986
HAVELOCK,-36.96905537,143.7856201580631
HAVEN,-36.75689525,142.19246051423153
BALLIANG,-37.820054845,144.35839550911209
HAVILAH,-36.619591485,146.8947492120354
HAWKESDALE,-38.086845485,142.27937742676434
HAWKHURST,-37.44881916,147.16737989828437
HAWTHORN,-37.828604049999996,145.034387209675
HAWTHORN EAST,-37.8319678,145.04982386927873
HAZEL PARK,-38.634359700000005,146.38698620526554
HAZELWOOD,-38.288947815,146.37390281917055
HAZELWOOD NORTH,-38.270873460000004,146.4788240686246
HAZELWOOD SOUTH,-38.318523335,146.46024100040557
BALLIANG EAST,-37.818613049999996,144.44373516378593
HEALESVILLE,-37.666618505,145.55899428140236
HEATH HILL,-38.239257025,145.70730234611125
HEATHCOTE,-36.909763525,144.72501737533108
HEATHCOTE JUNCTION,-37.380565285,145.04795014792975
HEATHCOTE SOUTH,-37.005129095,144.70330865032273
HEATHERTON,-37.955886995,145.08958953465861
HEATHMERE,-38.213593695,141.63858599806645
HEATHMONT,-37.8288001,145.24600605918116
HEDLEY,-38.669605045,146.5594280716396
HEIDELBERG,-37.751373,145.06973855244075
BALLYROGAN,-37.43157402,143.11460089550704
HEIDELBERG HEIGHTS,-37.742698495,145.0532000077091
HEIDELBERG WEST,-37.739232985,145.04034470434863
HENSLEY PARK,-37.623628014999994,142.0442158470276
HENTY,-37.65205625,141.53348585500981
HEPBURN,-37.31272502,144.1281289702553
HEPBURN SPRINGS,-37.31622,144.14676753880505
HERNE HILL,-38.134474115,144.32380619964957
HERNES OAK,-38.2209952,146.30766615635468
HESKET,-37.355923525,144.63285278328289
HESSE,-38.084780995,143.88228847608522
BALMATTUM,-36.710917405000004,145.65621729177587
HEXHAM,-37.98981913,142.68804889766704
HEYFIELD,-37.97196742,146.76638256416197
HEYTESBURY LOWER,-38.56437263,142.89170775066992
HEYWOOD,-38.13452193,141.6276823942627
HIAMDALE,-38.268405335,146.74421552186266
HIAWATHA,-38.533039200000005,146.44130114568065
HIGH CAMP,-37.191265560000005,144.86354716453877
HIGHETT,-37.950902955000004,145.03983535186813
HIGHLANDS,-37.084523015,145.4185746387092
HIGHTON,-38.17339748,144.31651067739534
BALMORAL,-37.216566205,141.83502286749933
HILGAY,-37.620711325,141.63315036963328
HILL END,-38.01168427,146.14042616124425
HILLCREST,-37.61835849,143.63374306893238
HILLDENE,-37.04066867,145.05889020227437
HINNOMUNJIE,-37.0104231,147.6536378641212
HMAS CERBERUS,-38.381505595,145.19378152534497
HODDLES CREEK,-37.852067855,145.58757998665806
HOLLANDS LANDING,-38.04890453,147.46734071059075
BALNARRING,-38.35551098,145.12705814302802
HOMEBUSH,-37.040864565,143.53096458877286
HOMERTON,-38.132598055,141.80182982952186
HOMEWOOD,-37.19707853,145.31485355476698
HOPETOUN,-35.70273261,142.33019631012107
HOPETOUN PARK,-37.694211519999996,144.50114764831955
HOPPERS CROSSING,-37.86899617500001,144.7000835851399
HORDERN VALE,-38.799958615,143.49482387849042
HORFIELD,-35.890446605,144.21285472340216
HORSHAM,-36.71765752,142.1962104275196
HOTHAM HEIGHTS,-36.99909561,147.16360261552143
AIREYS INLET,-38.437899695,144.0976779529635
BALNARRING BEACH,-38.39135693,145.1210502012812
HOTSPUR,-37.94714905,141.56386156718412
HOWES CREEK,-37.141739994999995,146.01027866790827
HOWITT PLAINS,-37.19444102,146.70003586349208
HOWQUA,-37.24407102,146.1952680319793
HOWQUA HILLS,-37.18379664,146.30318360849122
HOWQUA INLET,-37.232096045,146.1326922785359
HUGHESDALE,-37.897776065,145.08177646638927
HUMEVALE,-37.503727485,145.17374865368407
HUNTER,-36.437487505,144.5228539694679
HUNTERSTON,-38.61844771,146.80878735437483
BALOOK,-38.425100475,146.5513299840029
HUNTINGDALE,-37.907802505,145.10880202444451
HUNTLY,-36.65955952,144.32053260614583
HUNTLY NORTH,-36.586984494999996,144.340961697117
HUON,-36.229599265000004,147.094883250877
HUON CREEK,-36.156323040000004,146.82246074836252
HURSTBRIDGE,-37.637177495,145.19301671394345
ICY CREEK,-37.886875185,146.09521253996277
IGUANA CREEK,-37.70085173,147.35073732870677
ILLABAROOK,-37.824945835,143.64009401694142
ILLAWARRA,-37.069047479999995,142.68881171234273
BALWYN,-37.80969368,145.08736530442297
ILLOWA,-38.336460435,142.39907039766968
INDENTED HEAD,-38.135413549999996,144.70002692173296
INDIGO VALLEY,-36.190178695,146.74534939891637
INGLEWOOD,-36.592633015000004,143.84008913800042
INGLISTON,-37.66004546,144.30868435651178
INKERMAN,-36.79384334,143.67791830527085
INVERGORDON,-36.15102451,145.57818677914034
INVERLEIGH,-38.10836714,144.00411278326544
INVERLOCH,-38.61907757,145.71166349508354
INVERMAY,-37.499367475,143.87649624986392
BALWYN NORTH,-37.79086155,145.08461600322715
INVERMAY PARK,-37.52906399,143.86040390367873
IONA,-38.15291443,145.6905774462901
IRAAK,-34.423030655000005,142.29157984528234
IRISHTOWN,-37.14762202,144.22736088752475
IRONBARK,-36.755078135,144.26388915769832
IRREWARRA,-38.272084050000004,143.68217549863553
IRREWILLIPE,-38.448232875,143.4084832915699
IRREWILLIPE EAST,-38.433642465,143.48388096195987
IRYMPLE,-34.24582712,142.18133795342476
IVANHOE,-37.768113029999995,145.04155769115056
BAMAWM,-36.26380051,144.6353122537325
IVANHOE EAST,-37.774500595,145.05956776676544
JACANA,-37.687648845,144.91072679947928
JACK RIVER,-38.57009746,146.56808484876328
JACKASS FLAT,-36.71813347,144.28376018608043
JACOB CREEK,-37.99858994,146.40885421666695
JAM JERRUP,-38.33588381,145.54636763976953
JAMIESON,-37.271089405,146.11428391486302
JAN JUC,-38.344531495,144.30025554038147
JANCOURT,-38.366843579999994,143.0935776205768
JANCOURT EAST,-38.414040195,143.19172600869285
BAMAWM EXTENSION,-36.176101985,144.6003262888953
JARKLIN,-36.249099145,143.95530375866497
JARRAHMOND,-37.672997374999994,148.40987391471154
JARVIS CREEK,-36.176211615,147.19874855180512
JEERALANG,-38.362089925,146.46034235987128
JEERALANG JUNCTION,-38.348584555,146.41839687148635
JEETHO,-38.40175953,145.72968960920255
JEFFCOTT,-36.316468040000004,143.14102013763141
JEFFCOTT NORTH,-36.265917505000004,143.07084269141035
JEPARIT,-36.11841518,141.99478029235445
JERICHO,-37.668209454999996,146.22282186118858
BAMBRA,-38.361703000000006,143.94925920734238
JERUK,-36.014006965,143.4445271558444
JIL JIL,-35.824683515000004,142.97833568241856
JILPANGER,-36.910656875,141.73927307882792
JINDIVICK,-38.02582647,145.88883426373724
JOEL JOEL,-37.009018155,142.98680643573311
JOEL SOUTH,-37.06574702,142.99213644213407
JOHANNA,-38.73264451,143.39891710306046
JOHNSONVILLE,-37.821110805,147.81160118131498
JOYCES CREEK,-37.08473202,143.99218848382787
JUMBUK,-38.39802655,146.4230723334204
BAMGANIE,-37.939549345,144.00930435200274
JUMBUNNA,-38.472231485,145.76217265786815
JUNCTION VILLAGE,-38.133957005,145.2911443159521
JUNG,-36.58059147,142.3493126097287
JUNGABURRA,-36.05575818,144.2835031648777
JUNORTOUN,-36.77139758,144.3604711947896
KAARIMBA,-36.139175644999995,145.27768035689348
KADNOOK,-37.169927985,141.40478341577642
KALIMNA,-37.869260495,147.96245531203772
KALIMNA WEST,-37.81569948,147.9421539983545
KALKALLO,-37.526481845000006,144.96089073093606
BANDIANA,-36.131099320000004,146.93720730667576
KALKEE,-36.55065746,142.2227567386318
KALLISTA,-37.897797015,145.3822087501384
KALORAMA,-37.820048995,145.3805575831742
KALPIENUNG,-35.844918899999996,143.27639319488563
KAMAROOKA,-36.496118525,144.39058145157503
KAMAROOKA NORTH,-36.392804505,144.31778317751952
KANAGULK,-37.11766797,141.83860766954894
KANCOONA,-36.590328475,147.01624347848463
KANGAROO FLAT,-36.806232955,144.24078643509864
KANGAROO GROUND,-37.691160679999996,145.2311098053351
BANGERANG,-36.19120452,142.58146228485305
KANIVA,-36.403970545,141.2950263571248
KANUMBRA,-37.05182989,145.67777022567412
KANYA,-36.778562525,142.9814166261646
KANYAPELLA,-36.120145475,144.89089797703588
KARABEAL,-37.600930860000005,142.19406283354635
KARDELLA,-38.421380485,145.87504832848026
KARDELLA SOUTH,-38.45636034,145.87120660572663
KARIAH,-38.14591815,143.2220647611876
KARNAK,-36.85090097,141.49579437058776
KARRAMOMUS,-36.52748923,145.49369305897602
AIRLY,-38.02845003,147.10001492594213
BANGHOLME,-38.046647269999994,145.17589365299244
KARYRIE,-35.92882049,142.86853676691914
KATAMATITE,-36.062506975000005,145.6817693606468
KATAMATITE EAST,-36.04806562,145.754680715022
KATANDRA,-36.248642555,145.6070486961225
KATANDRA WEST,-36.250155985,145.57081118145305
KATUNGA,-35.989569875,145.47265054005695
KAWARREN,-38.501239,143.6006144693182
KEALBA,-37.738180495,144.82884334037726
KEELY,-35.853394515000005,144.24774923974576
KEILOR,-37.709115415,144.82664089535302
BANNERTON,-34.737642515000005,142.79857304733505
KEILOR DOWNS,-37.720442725,144.80429421787204
KEILOR EAST,-37.73672751,144.8567059841427
KEILOR LODGE,-37.697559354999996,144.7990559186441
KEILOR NORTH,-37.68119684,144.79235925534914
KEILOR PARK,-37.718806485,144.851161774945
KELLALAC,-36.363611645,142.4063273807153
KELVIN VIEW,-36.828583890000004,145.66422112422237
KENLEY,-34.83212956,143.30859189215454
KENMARE,-35.936069875,142.20309512396526
KENNEDYS CREEK,-38.594926349999994,143.2578479382098
BANNOCKBURN,-38.049735055,144.1594345105072
KENNETT RIVER,-38.64208949499999,143.80505623519494
KENNINGTON,-36.77484551,144.30465645785392
KENSINGTON,-37.794871905,144.92465532582918
KERANG,-35.72151605,143.93733096004058
KERANG EAST,-35.77175359,144.01298912343955
KERGUNYAH,-36.344968765000004,146.9848496871558
KERGUNYAH SOUTH,-36.437270825,147.02908906687716
KERNOT,-38.44013779,145.61435448339856
KERRIE,-37.38045538,144.6716023623922
KERRISDALE,-37.17339887,145.25761121978468
BANYAN,-35.61426926,142.78827485281784
KEVINGTON,-37.352656615,146.16888510364868
KEW,-37.801465635,145.04114516346218
KEW EAST,-37.79061575,145.0528830847394
KEWELL,-36.457030515,142.4203764927238
KEYSBOROUGH,-38.006484150000006,145.16658769619215
KIALLA,-36.445075275,145.40645754656268
KIALLA EAST,-36.46637197,145.4968002505737
KIALLA WEST,-36.47806097,145.38819535184214
KIATA,-36.357565484999995,141.78452965742542
KIEWA,-36.26959763,147.01334383362448
BANYENA,-36.58855295,142.84230624923737
KILCUNDA,-38.55723527,145.5058506641161
KILLARNEY,-38.344417635,142.31912729178106
KILLAWARRA,-36.25125607,146.2158559677801
KILLINGWORTH,-37.1815376,145.42392622613986
KILMANY,-38.124251015,146.9121043552251
KILMORE,-37.299367180000004,144.95188308898622
KILMORE EAST,-37.272284095,145.01077763598224
KILSYTH,-37.81920629,145.3088230165047
BARANDUDA,-36.184725895,146.9508901776546
KILSYTH SOUTH,-37.829761680000004,145.3105803718068
KIMBOLTON,-36.920245005,144.4999193261781
KING VALLEY,-36.695160529999995,146.40811104477504
KINGLAKE,-37.52013148,145.36300760395267
KINGLAKE CENTRAL,-37.46951155,145.325207181731
KINGLAKE WEST,-37.47818902,145.2556239731956
KINGOWER,-36.617133030000005,143.7537751580017
KINGS PARK,-37.733692635,144.77196986552624
KINGSBURY,-37.71703142,145.03460266785703
KINGSTON,-37.379882589999994,143.95862152249447
BARFOLD,-37.103563355,144.5005464485564
KINGSVILLE,-37.807516975,144.88030332072643
KINNABULLA,-35.90029964,142.72011745252942
KINYPANIAL,-36.355908975,143.79553403824843
KIRKSTALL,-38.26780918,142.2791050263873
KIRWANS BRIDGE,-36.728578495,145.14344212111638
KITHBROOK,-36.801797985,145.73170571903057
KNEBSWORTH,-37.99071932,141.8736478066749
KNOWSLEY,-36.82727622,144.59771938200558
KNOXFIELD,-37.88677923,145.24836332788408
KOALLAH,-38.293574570000004,143.2335595698337
BARINGHUP,-36.975853795000006,143.9686177715874
KOETONG,-36.164698795,147.45942702282127
KOLORA,-38.120644955,142.92895291739507
KONGWAK,-38.50919493,145.71210829689878
KONONGWOOTONG,-37.47238275,141.66545357344455
KOO WEE RUP,-38.189866035,145.49838178772546
KOO WEE RUP NORTH,-38.148325075,145.53658439234874
KOOLOONONG,-34.859839525,143.13165547696104
KOONDA,-36.49263611,145.75115832255608
KOONDROOK,-35.643600765,144.09465183165264
KOONOOMOO,-35.850540030000005,145.56264176200278
BARINGHUP WEST,-36.95768477,143.90297776438297
KOONWARRA,-38.55832954,145.95338029599102
KOOREH,-36.65103562,143.39513603064935
KOORLONG,-34.298334485,142.0412247880395
KOORNALLA,-38.34819589,146.52616054970537
KOOROOCHEANG,-37.303818539999995,144.0464987924737
KOOROOL,-37.729895830000004,146.94580151166917
KOOROOMAN,-38.46790899,146.02821048601783
KOOYONG,-37.841110875,145.03582952590915
KORIELLA,-37.15669201,145.65342888235875
KOROBEIT,-37.57637982,144.34282791328758
BARJARG,-36.921195170000004,146.00744597157322
KOROIT,-38.276358689999995,142.36626787107897
KORONG VALE,-36.365179455,143.69751360815042
KOROOP,-35.738587015,144.0708205092763
KORUMBURRA,-38.43892751,145.82200694628875
KORUMBURRA SOUTH,-38.478655509999996,145.85888303642932
KORWEINGUBOORA,-37.441243975,144.13009902617915
KOTTA,-36.195519475,144.52626291674326
KOTUPNA,-36.13373971,145.11121481670898
KOYUGA,-36.232410995,144.89110114319487
KROWERA,-38.456370379999996,145.66473024268277
AIRPORT WEST,-37.722856985,144.88042187693875
BARKERS CREEK,-37.023047135,144.2249767340445
KULWIN,-34.988680245,142.6114041178428
KUNAT,-35.52214344,143.5470600667776
KURRACA,-36.519687495,143.61420544062852
KURRACA WEST,-36.511068515000005,143.56152845153892
KURTING,-36.53981899,143.81418407738983
KURUNJANG,-37.662100595,144.59267869233818
KYABRAM,-36.32727898500001,145.0177972425688
KYABRAM SOUTH,-36.385727110000005,145.06787107469256
KYNETON,-37.223492500000006,144.44327623595024
KYNETON SOUTH,-37.29074201,144.43274656088943
BARKLY,-36.943091535,143.21894762262315
KYVALLEY,-36.282881974999995,145.00668565154422
LAANECOORIE,-36.82572956,143.91181699274568
LAANG,-38.366700515,142.81278906996124
LABERTOUCHE,-38.02621973,145.79871759994316
LACEBY,-36.448595780000005,146.30366466135212
LADYS PASS,-36.821816995000006,144.68960764944882
LAEN,-36.444671514999996,142.8279749845388
LAEN EAST,-36.399828965,142.9002415418704
LAEN NORTH,-36.376615009999995,142.83229064295068
LAH,-36.127847405,142.42102520144044
BARKSTEAD,-37.47765251,144.09943118643997
