loca_2,representative_point_lat,representative_point_lng
BRIGHTON,-37.908041035,144.99469496202812
BRIGHTON EAST,-37.916474234999995,145.01516918583013
BRIM,-36.072241645,142.44380123214668
BRIMBOAL,-37.39457865,141.40618625242467
ALTONA,-37.863256480000004,144.81531509865601
BRIMIN,-36.05191813,146.26001586201227
BRIMPAEN,-37.06337499,142.1967531358052
BRINGALBERT,-36.841005464999995,141.1571871856242
BRIT BRIT,-37.406828489999995,141.73543628684297
BROADFORD,-37.215547315,145.05343053465197
BROADLANDS,-37.85950052,147.69011457459106
BROADMEADOWS,-37.67890808,144.9282518509592
BROADWATER,-38.12160108,142.0619079120167
BRODRIBB RIVER,-37.697629745,148.58992730229807
BROKEN CREEK,-36.434700995,145.88252827656765
ALTONA MEADOWS,-37.879540995,144.78202257722114
BROMLEY,-36.887175005,143.7856187450725
BROOKFIELD,-37.701390525,144.5414978823656
BROOKLYN,-37.81414051,144.84181401362991
BROOKVILLE,-37.351975435,147.6489270860924
BROOMFIELD,-37.385018575000004,143.90641316701988
BROUGHTON,-36.154578225,141.31614163302697
BROWN HILL,-37.546544985,143.9155349423675
BROWNS PLAINS,-36.035271685,146.62715267975193
BRUARONG,-36.420006395,146.870743571862
BRUCKNELL,-38.459416455,142.90397005858614
ALTONA NORTH,-37.838340375,144.83180396220095
BRUMBY,-37.019386405000006,148.03963494589834
BRUNSWICK,-37.76675359,144.9609748493139
BRUNSWICK EAST,-37.76848837,144.9780910790331
BRUNSWICK WEST,-37.76385973,144.94416575971957
BRUTHEN,-37.707684275,147.85368128839707
BUANGOR,-37.384815115,143.16676527481354
BUCHAN,-37.423538945000004,148.10325121378693
BUCHAN SOUTH,-37.54711116,148.0785848904692
BUCKLAND,-36.856363495,146.90325987503513
BUCKLEY,-38.21943466,144.09275063521935
ALVIE,-38.236609189999996,143.49434081745255
BUCKLEY SWAMP,-37.85633537,142.07921889304131
BUCKRABANYULE,-36.271296004999996,143.50975923704016
BUDGEE BUDGEE,-37.54873624,147.09045923370684
BUDGEREE,-38.419406,146.35999086735006
BUDGERUM EAST,-35.773584099999994,143.65235287196487
BUFFALO,-38.676154105,146.00357662443523
BUFFALO RIVER,-36.65502643000001,146.65980207930767
BULART,-37.585904479999996,141.91746246970075
BULDAH,-37.265441870000004,149.12420200323854
BULGA,-35.30450761,143.35101408667396
AMHERST,-37.139846325,143.65653884275827
BULGANA,-37.135969505,142.99495157534605
BULLA,-37.629843505,144.80308637958393
BULLAHARRE,-38.35254261,143.14113953728105
BULLAROOK,-37.50974796,144.00802747620224
BULLARTO,-37.388065499999996,144.22559595597735
BULLARTO SOUTH,-37.422904765,144.2175955365688
BULLEEN,-37.76699906,145.08848988410065
BULLENGAROOK,-37.481475555,144.5012572498968
BULLIOH,-36.175421845,147.35848864820366
BULLUMWAAL,-37.641920615000004,147.5823055862091
AMOR,-37.939794954999996,146.40462362159116
BULN BULN,-38.09278253,145.94891597226814
BULN BULN EAST,-38.07204602,146.01279628731805
BUMBERRAH,-37.79235998,147.83416761907785
BUNBARTHA,-36.25016911,145.3456744340704
BUNDALAGUAH,-38.024304785,147.00908353692026
BUNDALONG,-36.0524305,146.12846418794993
BUNDALONG SOUTH,-36.102498795,146.17084988531366
BUNDARA,-36.9923402,147.33365133004813
BUNDING,-37.53804010499999,144.17133179008053
BUNDOORA,-37.70282433,145.05607479226757
ABERFELDY,-37.702179215,146.37905383677037
AMPHITHEATRE,-37.200501925,143.40556166220998
BUNG BONG,-37.093090525,143.58501824596877
BUNGADOR,-38.42864814,143.32877308604685
BUNGAL,-37.703471815,144.1476407139944
BUNGALALLY,-36.797325965,142.25800258978717
BUNGAREE,-37.5613908,144.00414210977857
BUNGEET,-36.27705047,146.04948250158517
BUNGEET WEST,-36.351278985,145.99025987501653
BUNGIL,-36.0835515,147.40802373651786
BUNGULUKE,-36.055958515,143.36945133985904
BUNINYONG,-37.647935075,143.89326004327734
ANAKIE,-37.941335025,144.29195479128612
BUNKERS HILL,-37.576042965,143.75286795839918
BUNYIP,-38.10202538,145.72059012295585
BUNYIP NORTH,-38.062417205,145.7242650435094
BURAGWONDUC,-37.485731465,146.78198875919
BURKES BRIDGE,-35.836413365,144.34257557615445
BURKES FLAT,-36.63955565,143.56551420702118
BURNBANK,-37.22942997,143.5884093751748
BURNEWANG,-36.471470615,144.6747755010157
BURNLEY,-37.829876850000005,145.0165463819128
BURNSIDE,-37.75021497,144.74965736078656
ANCONA,-36.9668675,145.8137886515084
BURNSIDE HEIGHTS,-37.732975745000005,144.75608849437225
BURRAMBOOT,-36.529835815,144.82032244712414
BURRAMINE,-36.007912485000006,145.8725238489517
BURRAMINE SOUTH,-36.069983995,145.86367778940277
BURROWYE,-36.02459801,147.54085213573353
BURRUMBEET,-37.496440455,143.62781625658513
BURWOOD,-37.848932024999996,145.11439444606327
BURWOOD EAST,-37.853926615,145.1475227047004
BUSHFIELD,-38.323345115,142.51664287378287
BUSHY PARK,-37.85867433,147.01070356701413
ANDERSON,-38.523205565,145.4483727264945
BUTCHERS RIDGE,-37.261020685000005,148.25358907435566
BUXTON,-37.435295665,145.7170193405767
BYADUK,-37.945183895,141.9828750445687
BYADUK NORTH,-37.86148251,141.98093624611406
BYAWATHA,-36.288939485,146.47082300699265
BYLANDS,-37.350326005,144.93086562537636
BYRNESIDE,-36.41029004,145.1592460455844
CABARITA,-34.20580851,142.08316485317889
CABBAGE TREE,-37.4603905,143.90813634790862
CABBAGE TREE CREEK,-37.65677152,148.71538427146936
ANGLERS REST,-37.0188265,147.47220313413365
CADELLO,-37.304904305,144.52904592938984
CAIRNLEA,-37.758891525,144.78653728696167
CALDER PARK,-37.6750863,144.76143083540447
CALDERMEADE,-38.247948575,145.52233493670585
CALIFORNIA GULLY,-36.728377034999994,144.2586968544067
CALIVIL,-36.24718797,144.07834237357355
CALLAWADDA,-36.822251030000004,142.80542959851374
CALLIGNEE,-38.318973764999996,146.5797548853153
CALLIGNEE NORTH,-38.321430225,146.62132426390954
CALLIGNEE SOUTH,-38.379841365000004,146.6073066398638
ANGLESEA,-38.378483485000004,144.15365740909277
CALROSSIE,-38.500152580000005,146.6710896707973
CALULU,-37.788752205,147.5084069375124
CAMBARVILLE,-37.61896687,146.02929256203933
CAMBERWELL,-37.83561788,145.07400829663598
CAMBRIAN HILL,-37.636964320000004,143.81720545494204
CAMPBELLFIELD,-37.66614922,144.96134991625442
CAMPBELLS BRIDGE,-36.927896485000005,142.7913042227153
CAMPBELLS CREEK,-37.106394179999995,144.21340080344663
CAMPBELLS FOREST,-36.614619325,144.12005214555944
CAMPBELLTOWN,-37.2060372,143.96003339792543
ANNUELLO,-34.855289125,142.80087277985618
CAMPERDOWN,-38.228972805,143.13678392976126
CANADIAN,-37.58412603,143.8825182055349
CANARY ISLAND,-36.003944965,143.87535826234802
CANIAMBO,-36.471819515,145.59970897786332
CANN RIVER,-37.586866615,149.16237455658708
CANNIE,-35.75428352,143.52549458659
CANNONS CREEK,-38.207685645,145.30741574752693
CANNUM,-36.248418490000006,142.30539823124883
CANTERBURY,-37.82424168,145.07741940341413
CAPE BRIDGEWATER,-38.329778505,141.43424854994186
ANTWERP,-36.269504209999994,141.97544014636662
CAPE CLEAR,-37.778201335,143.6094976469298
CAPE CONRAN,-37.789607965,148.71717924794805
CAPE OTWAY,-38.779159525,143.5755283698852
CAPE PATERSON,-38.656117005,145.61793424399963
CAPE SCHANCK,-38.46719538000001,144.9047752860001
CAPE WOOLAMAI,-38.543413965,145.3432186869701
CAPELS CROSSING,-35.61379911,143.9225659768768
CARAG CARAG,-36.465771805,144.89093406819052
CARALULUP,-37.198349414999996,143.6440334091127
CARAMUT,-37.952724885,142.53471632589805
APOLLO BAY,-38.73613771,143.64052037203385
CARAPOOEE,-36.71885048,143.33735513370098
CARAPOOEE WEST,-36.70927099,143.23870912538354
CARAPOOK,-37.515253994999995,141.56942499359303
CARBOOR,-36.646774785000005,146.54775918805512
CARDIGAN,-37.535639474999996,143.74521083743633
CARDIGAN VILLAGE,-37.516930005,143.70992682586018
CARDINIA,-38.145351225,145.4237009785548
CARDROSS,-34.30549302,142.12546372767696
CARGERIE,-37.803958135,143.9497815433802
CARINA,-35.22129358,141.10233365661654
APPIN,-35.875072024999994,143.87390948164517
CARINGAL,-37.946726354999996,146.34091907390814
CARISBROOK,-37.030714955,143.8373496656658
CARLISLE RIVER,-38.568372775,143.43494866981837
CARLSRUHE,-37.290842014999996,144.49206665637854
CARLTON,-37.799991495,144.96929290492687
CARLTON NORTH,-37.787287415,144.96794360435103
CARLYLE,-35.997671464999996,146.4856790039649
CARNEGIE,-37.893727345,145.0555838672543
CARNGHAM,-37.56097746499999,143.59182417328523
CAROLINE SPRINGS,-37.731302740000004,144.73837866270878
ACHERON,-37.27057948,145.70824293276164
APPIN SOUTH,-35.926637435,143.8648939417361
CARPENDEIT,-38.391239354999996,143.24101729979918
CARRAJUNG,-38.379841365000004,146.68034636364072
CARRAJUNG LOWER,-38.389889014999994,146.76228755252313
CARRAJUNG SOUTH,-38.38402537,146.80090952290533
CARRANBALLAC,-37.696981355000005,143.17087710134234
CARRON,-36.28035276,142.75920246251002
CARRUM,-38.07712295,145.12772675251023
CARRUM DOWNS,-38.097264605,145.17612322443227
CARWARP,-34.52675202,142.17625767004296
CASHMORE,-38.30772958,141.50237311172924
APSLEY,-36.981540460000005,141.08798021649102
CASSILIS,-37.204151525,147.60513588502982
CASTELLA,-37.516293515,145.42300415361677
CASTERTON,-37.60032513,141.2920420701994
CASTLE CREEK,-36.18296187,146.82379148616178
CASTLE DONNINGTON,-35.421402005000004,143.57168924253716
CASTLEMAINE,-37.0592515,144.21644874221124
CATANI,-38.192557414999996,145.64880248255264
CATHCART,-37.31312623,142.88203717224314
CATHKIN,-37.162967295,145.61250619399445
CATUMNAL,-36.079910505,143.6180804240169
ARAPILES,-36.74120491,141.84928077645668
CAULFIELD,-37.884816490000006,145.02615188470605
CAULFIELD EAST,-37.88110951,145.04211870785403
CAULFIELD NORTH,-37.870747445,145.02179250302584
CAULFIELD SOUTH,-37.89513299,145.02485410811443
CAVEAT,-37.058319505,145.4965244513376
CAVENDISH,-37.48521935,142.07146959284484
CERES,-38.163058379999995,144.27292495441236
CHADSTONE,-37.88271046,145.09959409040425
CHANDLERS CREEK,-37.308129414999996,149.32165191781417
CHAPEL FLAT,-37.478832995000005,143.89635598906972
ARARAT,-37.266082365,142.98331509202114
CHAPPLE VALE,-38.626372645000004,143.29354642450284
CHARAM,-36.951457495,141.51258584441712
CHARLEROI,-36.309903575,147.15623879297493
CHARLTON,-36.28130998,143.34349856848957
CHATSWORTH,-37.84028584,142.6595815274983
CHELSEA,-38.049623865,145.12163615278845
CHELSEA HEIGHTS,-38.04005112,145.13331079309853
CHELTENHAM,-37.961910384999996,145.05710151280414
CHEPSTOWE,-37.59672491,143.48538156874375
CHEROKEE,-37.397465495000006,144.6449631998329
ARAWATA,-38.394621785,145.88277286843248
CHERRYPOOL,-37.130302895,142.1768406198546
CHESHUNT,-36.82959477,146.44290247224336
CHESHUNT SOUTH,-36.93469308,146.47712988712954
CHESNEY VALE,-36.41411748,146.06165421790982
CHETWYND,-37.30221,141.35263675548396
CHEWTON,-37.091369125,144.26963727423976
CHEWTON BUSHLANDS,-37.078112995,144.29348894044614
CHILDERS,-38.299090469999996,146.0957795419505
CHILLINGOLLAH,-35.27771536,143.04508184220674
CHILTERN,-36.18600391,146.62149851319472
ARBUCKLE,-37.36952573,146.81923764410743
CHILTERN VALLEY,-36.143220545,146.55047452203553
CHINANGIN,-35.532754385000004,143.18136135613287
CHINKAPOOK,-35.180823520000004,142.94451207855383
CHINTIN,-37.3963245,144.82971732811689
CHIRNSIDE PARK,-37.74163703,145.31364237756782
CHIRRIP,-36.160097914999994,143.1259905450998
CHOCOLYN,-38.19763802,143.20290210034955
CHRISTMAS HILLS,-37.65813871,145.3071235624658
CHUM CREEK,-37.606667485,145.4918447325666
CHURCHILL,-38.31543798,146.41988458256242
ARCADIA,-36.5556005,145.38555461213738
CHURCHILL ISLAND,-38.50102547,145.33864459452585
CHUTE,-37.309425250000004,143.4147851721317
CLARENDON,-37.700097395,143.97175950290398
CLARETOWN,-37.516355295,144.03270151407298
CLARINDA,-37.94267148,145.10583776068322
CLARKEFIELD,-37.481700415000006,144.80868392432632
CLARKES HILL,-37.498942979999995,143.9788091258885
CLAYTON,-37.915052395000004,145.13174818023194
CLAYTON SOUTH,-37.94496026,145.12777927728828
CLEAR LAKE,-36.945224275,141.89696532488654
ARCADIA SOUTH,-36.595534869999994,145.3805229765274
CLEMATIS,-37.930800995,145.42116265574128
CLIFTON CREEK,-37.71043065,147.6641032663913
CLIFTON HILL,-37.78930553,144.9987742765657
CLIFTON SPRINGS,-38.151941750000006,144.57456176500244
CLONBINANE,-37.367790955000004,145.15895050686214
CLOVER FLAT,-37.608459034999996,141.55988442275498
CLOVERLEA,-38.236427545,145.99757323505784
CLUB TERRACE,-37.526294824999994,148.93897311626233
CLUNES,-37.287624855000004,143.7802903654566
CLYDE,-38.15541898,145.3569067817491
ARCHDALE,-36.83494098,143.51168490492307
CLYDE NORTH,-38.10004567,145.36043157861906
CLYDEBANK,-38.047276495000006,147.18668262332744
CLYDESDALE,-37.17451206,144.0978629017153
COALVILLE,-38.24274264,146.26400541077936
COBAINS,-38.076825764999995,147.1520944361736
COBAW,-37.2636458,144.63668947550946
COBBANNAH,-37.66219942,147.2607802524915
COBBERAS,-36.85797282,148.1117983807467
COBDEN,-38.33252949,143.0830087756403
COBRAM,-35.923336000000006,145.63143408099816
ARCHDALE JUNCTION,-36.88744185,143.52380407391445
COBRAM EAST,-35.965633845,145.72986331829446
COBRICO,-38.293150975,143.01618968352633
COBUNGRA,-37.07952984,147.3717770286019
COBURG,-37.74493832,144.96394366946447
COBURG NORTH,-37.727088435,144.96788230847795
COCAMBA,-35.106575004999996,142.9001465976046
COCHRANES CREEK,-36.695388525,143.5757781900134
COCKATOO,-37.926429045,145.5035590202621
COCOROC,-37.96356107,144.61719353758457
CODRINGTON,-38.263315995,141.96927008089975
ADA,-37.84072332,145.8552832000245
ARCHERTON,-36.869884985,146.19399919924734
COGHILLS CREEK,-37.384365345,143.75244389415465
COHUNA,-35.775381805,144.26431446493
COIMADAI,-37.590401345000004,144.4910413381756
COKUM,-35.74901864,143.2548903721137
COLAC,-38.30990041,143.5874127267173
COLAC COLAC,-36.221913459999996,147.8562040422661
COLAC EAST,-38.333482475,143.61640335560344
COLAC WEST,-38.332607485,143.54493674405927
COLBINABBIN,-36.60442374,144.8041336989462
COLBROOK,-37.533243334999995,144.2223963815149
ARCHIES CREEK,-38.54886314,145.5649791282076
COLDSTREAM,-37.70433219,145.34228460746567
COLERAINE,-37.591226575,141.6736104972739
COLIGNAN,-34.540762625,142.3213589849546
COLLINGWOOD,-37.801173004999995,144.98832602865878
COMBIENBAR,-37.386282519999995,149.02118925587996
CONCONGELLA,-37.04864303,142.86845991385096
CONDAH,-37.940822705,141.69977660442964
CONDAH SWAMP,-37.975085055,141.8366660267423
CONGUPNA,-36.285657015,145.47501954609965
CONNEWARRE,-38.250784015,144.43528545413784
ARDEER,-37.775684465,144.80092537499684
CONNEWIRRICOO,-37.17780377,141.47506603487983
COOJAR,-37.35889848,141.66015362491945
COOLAROO,-37.653738495,144.9355371626053
COOMA,-36.409381014999994,145.07286477340458
COOMBOONA,-36.2687914,145.29913365919322
COOMOORA,-37.328911085,144.19515417357667
COONGULLA,-37.873209,146.7779650293412
COONOOER BRIDGE,-36.467419975,143.30870496938644
COONOOER WEST,-36.42586269,143.2138544782897
COOPERS CREEK,-37.987465979999996,146.42367012459636
ARDMONA,-36.382414025,145.29541003676246
COORIEMUNGLE,-38.566705165,143.14925568353902
COPE COPE,-36.467353015,143.05682060089384
CORA LYNN,-38.142753175,145.6203770583669
CORACK,-36.181267485,143.02108510439007
CORACK EAST,-36.146838535,143.048128306266
CORAGULAC,-38.263663890000004,143.5400889925487
CORAL BANK,-36.619072625,147.10879860265956
CORINDHAP,-37.86494808,143.75699551906223
CORINELLA,-38.42520564,145.4767610302883
CORIO,-38.067541875,144.37294440987722
AREEGRA,-36.23572952,142.67991235965155
CORNDALE,-37.528256975000005,141.27584292944692
CORNELLA,-36.686842025000004,144.77750414823612
CORNISHTOWN,-36.10500648,146.57134056353868
CORONET BAY,-38.43481865,145.44505345477717
COROP,-36.459322490000005,144.77408370485304
COROROOKE,-38.29681317,143.52869637671557
CORRINGLE,-37.784764165,148.44339712569214
CORRYONG,-36.18582861,147.89662764332436
CORUNNUN,-38.281931,143.48755144082537
COSGROVE,-36.34609732,145.62043077394696
ARGYLE,-36.96704393,144.71503100328982
COSGROVE SOUTH,-36.41269402,145.63184461184792
COSTERFIELD,-36.870204795,144.79559376978932
COTSWOLD,-37.13964747,143.9027471424188
COTTLES BRIDGE,-37.60699798500001,145.2198526831923
COWA,-37.385502085,147.19333663079965
COWANGIE,-35.192718,141.36456395147462
COWES,-38.46830948,145.2389014923035
COWLEYS CREEK,-38.50276065,143.03759345686194
COWWARR,-38.028614489999995,146.69700959153877
CRAIGIE,-37.109539514999994,143.766654213635
ARMADALE,-37.857726715,145.01948785391528
CRAIGIEBURN,-37.581391710000005,144.92584982180955
CRANBOURNE,-38.11421903,145.27060155857333
CRANBOURNE EAST,-38.112680835,145.30446272455936
CRANBOURNE NORTH,-38.077550294999995,145.2987326827219
CRANBOURNE SOUTH,-38.149395685,145.24208210695716
CRANBOURNE WEST,-38.1034346,145.2504135369732
CREEK JUNCTION,-36.847504695,145.88829782587766
CREIGHTONS CREEK,-36.86303468,145.5134782959688
CREMORNE,-37.829454045000006,144.99260335275915
CRESSY,-38.03722739,143.65915334633604
ARMSTRONG,-37.214061465,142.8822222792461
CRESWICK,-37.420783310000004,143.89146081759517
CRESWICK NORTH,-37.36672606,143.87487638372062
CRIB POINT,-38.356431244999996,145.2027440652957
CROOKAYAN,-37.489877155,146.62716653498111
CROOKED RIVER,-37.387998429999996,146.99956048039888
CROSS ROADS,-37.50114848,143.21261391670555
CROSSLEY,-38.31703944,142.31342868489395
CROSSOVER,-38.05754347,145.97377239012093
CROWLANDS,-37.128705554999996,143.09745369848704
CROXTON EAST,-37.774868895,142.22700133368915
ARNOLD,-36.672159480000005,143.85830316119848
CROYDON,-37.791329405,145.2820430607325
CROYDON HILLS,-37.77437191,145.26875811281465
CROYDON NORTH,-37.77327006,145.2844973481938
CROYDON SOUTH,-37.81554457,145.27881235594884
CRYMELON,-36.15315593,142.23955073590182
CUDGEE,-38.341017019999995,142.64690520227145
CUDGEWA,-36.155054325,147.8102491194683
CULGOA,-35.707047005,143.11464081556323
CULLA,-37.240398975000005,141.6215689644564
CULLEN,-35.78369602,144.15489570393032
ARNOLD WEST,-36.66920801,143.7771541079904
CULLULLERAINE,-34.18809056,141.65141345288689
CUNDARE,-38.144529025,143.59292412143375
CUNDARE NORTH,-38.10730979,143.56060497994594
CURDIES RIVER,-38.44468478,142.94623870647513
CURDIEVALE,-38.520586574999996,142.8526889845753
CURLEWIS,-38.178489525,144.52235070446463
CURYO,-35.843721155,142.71050207818337
DADSWELLS BRIDGE,-36.90419349,142.4954709063025
DAISY HILL,-37.112436515,143.71978518836698
DALES CREEK,-37.522136454999995,144.303078390336
ADAMS ESTATE,-38.424770505,145.53145241447876
ARTHURS CREEK,-37.56784911,145.20485817857195
DALLAS,-37.672026505000005,144.93650294031528
DALMORE,-38.18788652,145.4180086591166
DALTONS BRIDGE,-35.826754050000005,144.28505592429667
DALYENONG,-36.806232255,143.41463413257395
DALYSTON,-38.56808807,145.54676787260206
DANDENONG,-37.98559176,145.21260434214992
DANDENONG NORTH,-37.955058105,145.2149574358558
DANDENONG SOUTH,-38.029521270000004,145.2158031744626
DANDONGADALE,-36.833082495,146.7248059238314
DARGO,-37.321696454999994,147.33256003423213
ARTHURS SEAT,-38.36072247,144.959734454125
DARLEY,-37.63645396,144.43219543951056
DARLIMURLA,-38.397089300000005,146.22636308502976
DARLINGTON,-37.97919417,143.05165187705137
DARNUM,-38.18125802,146.01394070488863
DARRAWEIT GUIM,-37.416680459999995,144.87708832389833
DARRIMAN,-38.40956558,146.89883784582008
DARTMOOR,-37.89521178,141.26794293772753
DARTMOUTH,-36.611893385,147.61377063533624
DAWSON,-37.974244850000005,146.69000362803536
DAYLESFORD,-37.348383075,144.1591759321159
DEAN,-37.456459045,143.9782162126187
DEANS MARSH,-38.406891805,143.89862822645858
DEDDICK VALLEY,-37.048861454999994,148.46028897961372
DEDERANG,-36.475534135000004,147.00213603692032
DEEP LEAD,-37.0029161,142.7258433925835
DEER PARK,-37.767036759999996,144.76658807447237
DELACOMBE,-37.58265651000001,143.81746150521684
DELAHEY,-37.718853605,144.7769260688366
DELATITE,-37.125636905,146.15835710009702
DELBURN,-38.334726425,146.22902166397478
DENICULL CREEK,-37.342172024999996,142.9285440560268
DENISON,-38.03811101,146.87487014156216
DENNINGTON,-38.355166,142.43364159265474
DENVER,-37.287916115,144.29428250063
DEPTFORD,-37.5719878,147.6906178278545
DERBY,-36.654720135,144.01433237532652
DEREEL,-37.826100515,143.7612169111651
DERGHOLM,-37.342407984999994,141.18750095165856
DERRIMUT,-37.798365000000004,144.7709383061796
DERRINAL,-36.89514001,144.56824469262506
ASCOT VALE,-37.779748755,144.9226441769252
DERRINALLUM,-37.95887715,143.17541080279068
DEVENISH,-36.336748525000004,145.89727871100592
DEVILS RIVER,-37.172086465,145.8169469733374
DEVON MEADOWS,-38.17084903,145.30856688733786
DEVON NORTH,-38.535732485,146.62141794560102
DEWHURST,-37.97613322,145.47387522694925
DHURRINGILE,-36.535539334999996,145.21643029469467
DIAMOND CREEK,-37.660826785,145.1546847095416
DIGBY,-37.81263535,141.54002867876034
DIGGERS REST,-37.61388302,144.68208090574768
ASHBOURNE,-37.411647529999996,144.46035619730128
DIGGORA,-36.363484505,144.53088908742987
DIMBOOLA,-36.39357029,142.04900773495075
DINGEE,-36.37213809,144.21249723173872
DINGLEY VILLAGE,-37.975031305,145.1253816426863
DINGWALL,-35.808669890000004,143.84816762692986
DINNER PLAIN,-37.033993505,147.28026254972463
DIXIE,-38.305962315,142.92704066586407
DIXONS CREEK,-37.5843985,145.43077181674337
DOBIE,-37.331337405,143.03326565206748
DOCKER,-36.506176010000004,146.36718872153665
ASHBURTON,-37.867041155,145.07814244363357
DOCKERS PLAINS,-36.287586759999996,146.33519857686738
DOCKLANDS,-37.818081989999996,144.9385947032286
DOCTORS FLAT,-37.302504,147.74319617999888
DOLLAR,-38.558305565,146.18022807380106
DON VALLEY,-37.73363352,145.590593268928
DONALD,-36.304856,142.95393927300609
DONCASTER,-37.783010005,145.12235200947475
DONCASTER EAST,-37.775726649999996,145.16161260756655
DONNYBROOK,-37.540042854999996,144.98843812141
DONVALE,-37.78671042,145.18501570613392
ASHWOOD,-37.86549816,145.10253935166898
DOOBOOBETIC,-36.3773864,143.1974281649958
DOOEN,-36.642049475,142.2363530126854
DOOKIE,-36.333688585000004,145.710308677841
DOOKIE COLLEGE,-36.39437596,145.7034196904806
DOREEN,-37.5982523,145.14036812370446
DORODONG,-37.319840975000005,141.0480493301436
DOUBLE BRIDGES,-37.596043935,147.89564459666448
DOUGLAS,-37.041072915,141.71147089604835
DOVETON,-37.98367575,145.23930925948216
DREEITE,-38.14509383,143.51047873169404
ASPENDALE,-38.022424105,145.1035943543996
DREEITE SOUTH,-38.19685203,143.48012049881623
DRIFFIELD,-38.27079859,146.30361878907323
DRIK DRIK,-38.00863998,141.28494403262386
DROMANA,-38.33202689,145.01205398958675
DROPMORE,-37.040271485000005,145.42894546927062
DROUIN,-38.14322448,145.8408379955146
DROUIN EAST,-38.124254965,145.88998908475526
DROUIN SOUTH,-38.188896395,145.82848814318265
DROUIN WEST,-38.079440315,145.86709179687188
DRUMANURE,-36.167283025,145.4861847393533
ASPENDALE GARDENS,-38.023476505,145.12347928651192
DRUMBORG,-38.104775610000004,141.49156561029568
DRUMCONDRA,-38.130163710000005,144.35404111806997
DRUMMARTIN,-36.428835885,144.4065247161884
DRUMMOND,-37.242910855,144.30500573537955
DRUMMOND NORTH,-37.190406115,144.32418736301193
DRUNG,-36.762928495,142.3216864040764
DRY DIGGINGS,-37.29794349,144.15818281546433
DRYSDALE,-38.176494515,144.59818967972956
DUCHEMBEGARRA,-36.615484165,141.90741714419002
DUMBALK,-38.52460664,146.1200054393857
ADDINGTON,-37.393081495,143.66857420556292
ATHLONE,-38.243414475,145.78677670315415
DUMBALK NORTH,-38.511910895,146.1694165506372
DUMOSA,-35.938858530000005,143.18852325571697
DUNACH,-37.21713389,143.76827193433064
DUNDONNELL,-37.899240485,142.98411095976695
DUNKELD,-37.672911465,142.36419742535537
DUNLUCE,-36.8803165,143.59831697052826
DUNNEWORTHY,-37.20440288,143.04074091306353
DUNNSTOWN,-37.59273726,143.96769739265073
DUNOLLY,-36.86622653,143.7309171339847
DUNROBIN,-37.519211985,141.37954051589583
ATTWOOD,-37.667179515,144.88251197429236
DURDIDWARRAH,-37.8224236,144.16399958313548
DURHAM LEAD,-37.69619579,143.88288192245136
DURHAM OX,-36.120036795000004,143.91837428634244
DUTSON,-38.18065826,147.2402649555521
DUTSON DOWNS,-38.199753165000004,147.3425562964718
DUTTON WAY,-38.30125845,141.61851091687382
DUVERNEY,-38.038031365,143.55874004356787
EAGLE POINT,-37.895464520000004,147.67152699389138
EAGLEHAWK,-36.70776195,144.2632229197448
EAGLEHAWK NORTH,-36.690717495,144.25346051150632
AUBREY,-36.230458495,142.2191834120331
EAGLEMONT,-37.7631278,145.06603687056466
EARLSTON,-36.53110153,145.68148763683004
EAST BAIRNSDALE,-37.856365679999996,147.65038046465057
EAST BENDIGO,-36.738288485,144.32698335060593
EAST GEELONG,-38.153745705,144.3813761116591
EAST MELBOURNE,-37.81558798499999,144.98255546950685
EAST SALE,-38.104146330000006,147.1420755556316
EAST WANGARATTA,-36.362918975,146.3784676089661
EAST WARBURTON,-37.693447,145.76351854188215
EASTERN VIEW,-38.451642115,144.04231091861428
AUCHMORE,-36.476926954999996,144.09218439348746
EASTVILLE,-36.880591265,143.93902491999404
EBDEN,-36.16880066,147.04039208534556
ECHUCA,-36.155685055,144.74892106235757
ECHUCA VILLAGE,-36.144545155,144.81382374293003
ECHUCA WEST,-36.17606099,144.66962381093822
ECKLIN SOUTH,-38.385920165,142.90203756199824
EDDINGTON,-36.913699445,143.85662089978652
EDEN PARK,-37.48738736,145.0668250036539
EDENHOPE,-37.064099395,141.32294844341052
EDGECOMBE,-37.18427523,144.46130561490156
AVALON,-38.048872555,144.44709119268748
EDI,-36.65038619,146.4102469224403
EDI UPPER,-36.74731357,146.5235251884858
EDITHVALE,-38.037801834999996,145.11554727989858
EGANSTOWN,-37.36089903,144.09377896518464
EILDON,-37.370999049999995,145.99091010784835
ELAINE,-37.761595015,144.0062834735395
ELDORADO,-36.31163461,146.53062692119204
ELEVATED PLAINS,-37.294746399999994,144.1320677170975
ELINGAMITE,-38.368766345,143.00585291110303
ELINGAMITE NORTH,-38.350802494999996,142.98000315354756
AVENEL,-36.93218266,145.31296103383502
ELLASWOOD,-37.78192724,147.57194094550545
ELLERSLIE,-38.12801298,142.65473180867264
ELLIMINYT,-38.369525155000005,143.5776448017449
ELLINBANK,-38.25333257,145.9317691898746
ELMHURST,-37.168690505,143.25118188820494
ELMORE,-36.46748945,144.56153517949622
ELPHINSTONE,-37.07559584,144.3590471624837
ELSTERNWICK,-37.887400240000005,145.0073631016612
ELTHAM,-37.714640579999994,145.1546071131307
ELTHAM NORTH,-37.697805675,145.14267483541227
AVOCA,-37.069068325,143.4798150805004
ELWOOD,-37.881011924999996,144.98557876171117
